"Sample","Collected","Trap","Line","Sex","Age","Weight.gms","SexualStatus.p.l","HBL.mm","Comments","Head.mm"
NA,"7/05/2014",17,"A",0,1,26,NA,82,"wet",NA
NA,"7/05/2014",18,"A",0,0,18,NA,75,"wet",NA
NA,"7/05/2014",19,"A",0,1,23,NA,85,"wet",NA
NA,"7/05/2014",29,"A",1,1,15,NA,75,"wet",NA
NA,"7/05/2014",30,"A",1,0,11,NA,61,"wet",NA
NA,"7/05/2014",35,"A",0,0,12,NA,71,"wet",NA
NA,"8/05/2014",14,"A",0,0,13.5,NA,78,"damp",NA
NA,"8/05/2014",29,"A",0,1,21,NA,88,"damp",NA
NA,"8/05/2014",35,"A",0,0,9,NA,63,"damp",NA
NA,"8/05/2014",38,"A",0,0,13,NA,76,"damp",NA
NA,"20/05/2003",2,"B",0,0,11.5,NA,70,NA,"SS"
NA,"20/05/2003",3,"B",1,1,24.5,NA,87,NA,"10.7"
NA,"20/05/2003",5,"B",0,0,16,NA,79,NA,"SS"
NA,"20/05/2003",6,"B",0,0,19,NA,75,NA,"SS"
NA,"20/05/2003",8,"B",0,0,19,NA,81,NA,"SS"
NA,"20/05/2003",9,"B",0,0,14.5,NA,68,NA,"SS"
NA,"20/05/2003",11,"B",0,1,19,NA,76,NA,"SS"
NA,"20/05/2003",15,"B",0,1,18.5,NA,82,NA,"11.3"
NA,"20/05/2003",16,"B",0,0,14.5,NA,64,NA,"10"
NA,"20/05/2003",17,"B",1,1,21.5,NA,80,NA,"SS"
NA,"20/05/2003",18,"B",1,1,18.5,NA,82,NA,"10.4"
NA,"20/05/2003",19,"B",0,0,15,NA,74,NA,"10.1"
NA,"20/05/2003",20,"B",0,0,14,NA,67,NA,"5.5"
NA,"20/05/2003",23,"B",NA,NA,NA,NA,NA,"Half eaten body","-"
NA,"20/05/2003",24,"B",1,0,NA,NA,55,"Brain eaten","-"
NA,"20/05/2003",26,"B",1,0,21,NA,86,NA,"11.1"
NA,"20/05/2003",28,"B",0,1,19,NA,78,NA,"11.3"
NA,"20/05/2003",29,"B",1,0,12,NA,68,NA,"9.4"
187,"20/05/2003",31,"B",0,0,15,NA,71,NA,"10.3"
188,"20/05/2003",32,"B",1,0,15,NA,67,NA,"SS"
188,"20/05/2003",33,"B",0,0,14,NA,67,NA,"SS"
189,"20/05/2003",33,"B",1,1,16,NA,75,NA,"10.2"
190,"20/05/2003",35,"B",0,0,19,NA,79,NA,"10.3"
191,"20/05/2003",36,"B",0,0,15,NA,64,NA,"10.2"
192,"21/05/2003",3,"B",1,0,12,NA,60,NA,"-"
193,"21/05/2003",4,"B",0,1,20.5,NA,79.5,NA,"11"
194,"21/05/2003",6,"B",1,0,12,NA,69,NA,"9.2"
195,"21/05/2003",8,"B",0,1,22,NA,85,NA,"10.8"
196,"21/05/2003",9,"B",1,0,14,NA,67,NA,"SS"
197,"21/05/2003",15,"B",0,0,17,NA,70,NA,"SS"
198,"21/05/2003",17,"B",1,0,11.5,NA,65,NA,"SS"
199,"21/05/2003",18,"B",0,0,15,NA,72,NA,"10.1"
200,"21/05/2003",19,"B",0,0,17,NA,68,NA,"SS"
201,"21/05/2003",21,"B",1,1,21,"NL",75,NA,"SS"
202,"21/05/2003",22,"B",0,0,11,NA,60,NA,"8.9"
203,"21/05/2003",23,"B",1,0,13.5,NA,NA,NA,"-"
204,"21/05/2003",24,"B",0,1,19,NA,NA,NA,"-"
205,"21/05/2003",25,"B",1,0,14.5,NA,71,NA,"10.9"
206,"21/05/2003",26,"B",0,1,22,NA,80,NA,"10.5"
207,"21/05/2003",27,"B",1,0,13.5,NA,73,"Damp","SS"
208,"21/05/2003",28,"B",1,0,11.5,NA,63,"Damp","SS"
209,"21/05/2003",29,"B",1,0,19,NA,77,"Damp","SS"
210,"21/05/2003",30,"B",0,0,16,NA,75,NA,"9.8"
211,"21/05/2003",31,"B",0,1,22,NA,81,NA,"5.5"
212,"21/05/2003",32,"B",0,1,17,NA,69,NA,"9.9"
213,"21/05/2003",33,"B",0,0,17,NA,75,NA,"5.5"
214,"21/05/2003",34,"B",1,1,19,"NL",80,NA,"11"
215,"21/05/2003",35,"B",0,0,13,NA,66,NA,"9.9"
216,"21/05/2003",36,"B",0,0,27,NA,76,NA,"5.5"
217,"21/05/2003",37,"B",1,0,22,NA,85,"Damp","5.5"
212,"21/05/2003",38,"B",0,0,14,NA,73,NA,"10.2"
211,"21/05/2003",40,"B",1,1,19,"NL",74,NA,"10.6"
NA,"22/05/2003",1,"B",1,1,14.5,"NL",67,NA,"10.1"
1,"22/05/2003",2,"B",0,1,18.5,NA,82,NA,"10.4"
2,"22/05/2003",3,"B",0,0,11.5,NA,61,NA,"9.1"
3,"22/05/2003",4,"B",1,1,25,"NL",85,NA,"10.7"
4,"22/05/2003",5,"B",1,0,14,NA,62,"Wet","9.8"
5,"22/05/2003",6,"B",0,1,20,NA,76,"Damp","10.5"
6,"22/05/2003",8,"B",0,0,16,NA,72,"Damp","10.1"
7,"22/05/2003",9,"B",1,0,15,NA,71,NA,"SS"
8,"22/05/2003",12,"B",0,1,20,NA,81,NA,"SS"
9,"22/05/2003",14,"B",1,1,14.5,"NL",66,NA,"10.2"
10,"22/05/2003",17,"B",1,0,15,NA,67,NA,"9.8"
11,"22/05/2003",18,"B",0,0,17.5,NA,75,NA,"10.2"
12,"22/05/2003",19,"B",0,1,20,NA,82,NA,"10.8"
13,"22/05/2003",20,"B",1,0,21,NA,82,NA,"SS"
14,"22/05/2003",22,"B",0,0,16,NA,74,NA,"10.3"
15,"22/05/2003",23,"B",0,1,23,NA,77,"Damp","10.2"
16,"22/05/2003",24,"B",1,0,15,NA,64,"Damp","SS"
17,"22/05/2003",26,"B",0,0,16.5,NA,65,NA,"9.8"
18,"22/05/2003",27,"B",1,1,23,"NL",78,"Damp","11"
19,"22/05/2003",28,"B",0,1,17.5,NA,72,NA,"SS"
20,"22/05/2003",29,"B",1,0,14.5,NA,65,NA,"10.5"
21,"22/05/2003",30,"B",1,1,19,"NL",76,NA,"10.3"
22,"22/05/2003",31,"B",0,1,22,NA,80,NA,"SS"
23,"22/05/2003",33,"B",0,1,20,NA,82,NA,"SS"
24,"22/05/2003",34,"B",0,1,20,NA,80,NA,"10.2"
25,"22/05/2003",35,"B",1,0,14,NA,62,"Damp","10"
26,"22/05/2003",36,"B",1,0,12,NA,68.5,NA,"9.2"
27,"22/05/2003",37,"B",0,0,15,NA,72,"Damp","SS"
28,"22/05/2003",39,"B",0,0,15,NA,67,NA,"9.8"
239,"22/05/2003",40,"B",0,0,16,NA,78,NA,"-"
401,"22/07/2003",3,"B",1,0,13.5,NA,76,NA,"SS"
402,"22/07/2003",4,"B",1,0,15.5,NA,72,NA,"SS"
403,"22/07/2003",5,"B",1,1,23,"NL",87,NA,"10.9"
404,"22/07/2003",6,"B",1,0,15,NA,74,NA,"SS"
405,"22/07/2003",7,"B",0,1,18,NA,79,NA,"10.3"
406,"22/07/2003",11,"B",0,0,20,NA,85,NA,"SS"
407,"22/07/2003",14,"B",1,0,16.5,NA,81,NA,"SS"
408,"22/07/2003",17,"B",0,1,15.5,NA,77,NA,"10.3"
409,"22/07/2003",19,"B",1,1,16.5,"NL",82,NA,"10.6"
410,"22/07/2003",20,"B",1,1,22,"NL",91,NA,"10.5"
411,"22/07/2003",23,"B",0,0,16,NA,79,NA,"10.1"
412,"22/07/2003",24,"B",1,0,12.5,NA,73,NA,"9.4"
413,"22/07/2003",25,"B",1,1,18,NA,86,NA,"10.5"
414,"22/07/2003",26,"B",1,0,14,NA,74,NA,"10"
415,"22/07/2003",27,"B",1,1,16,"NL",78,NA,"10.5"
416,"22/07/2003",30,"B",1,0,15.5,NA,82,NA,"SS"
417,"22/07/2003",32,"B",0,1,17.5,NA,79,NA,"10"
418,"22/07/2003",33,"B",0,0,15,NA,76,NA,"SS"
419,"22/07/2003",34,"B",1,0,13,NA,74,"mites","9.6"
420,"22/07/2003",35,"B",0,1,21,NA,89,NA,"SS"
421,"22/07/2003",36,"B",1,0,14,NA,79,NA,"SS"
422,"22/07/2003",37,"B",0,0,11.5,NA,71,"Wet","9.1"
423,"22/07/2003",38,"B",1,1,20,NA,88,NA,"10.7"
424,"22/07/2003",39,"B",0,0,18,NA,80,NA,"9.9"
425,"22/07/2003",40,"B",1,0,NA,"-",NA,"chewed up","-"
426,"23/07/2003",4,"B",0,1,19,NA,74,NA,"9.8"
427,"23/07/2003",5,"B",0,0,17,NA,72,NA,"11"
428,"23/07/2003",6,"B",0,1,19,NA,82,NA,"10"
429,"23/07/2003",7,"B",0,0,14,NA,74,NA,"ss"
430,"23/07/2003",8,"B",1,0,13,NA,74,NA,"ss"
431,"23/07/2003",16,"B",0,0,15,NA,71,NA,"ss"
432,"23/07/2003",20,"B",0,0,12,NA,68,NA,"ss"
433,"23/07/2003",23,"B",1,0,17,NA,73,NA,"11.1"
434,"23/07/2003",24,"B",0,0,13,NA,63,NA,"10.4"
435,"23/07/2003",26,"B",0,1,21,NA,75,NA,"11.3"
436,"23/07/2003",27,"B",0,1,20,NA,85,NA,"10.6"
437,"23/07/2003",29,"B",0,0,12,NA,67,NA,"10"
438,"23/07/2003",30,"B",0,0,16,NA,72,NA,"10.3"
439,"23/07/2003",31,"B",0,0,13,NA,67,NA,"ss"
440,"23/07/2003",33,"B",1,0,19,NA,82,NA,"ss"
441,"23/07/2003",34,"B",0,0,19,NA,NA,"no head",NA
442,"23/07/2003",35,"B",0,0,14,NA,72,NA,"10.2"
443,"23/07/2003",36,"B",0,1,21,NA,81,NA,"ss"
444,"23/07/2003",37,"B",0,0,12,NA,68,NA,"9.6"
445,"23/07/2003",38,"B",0,0,13,NA,71,NA,"ss"
425,"23/07/2003",40,"B",0,0,19,NA,81,NA,"ss"
466,"24/07/2003",1,"B",0,1,24,NA,83,NA,"10.4"
465,"24/07/2003",3,"B",0,0,18,NA,72,NA,"9.5"
464,"24/07/2003",4,"B",0,1,22,NA,76,NA,"9.8"
463,"24/07/2003",5,"B",0,1,18,NA,70,NA,"9"
462,"24/07/2003",6,"B",1,1,16,NA,74,NA,"10.1"
461,"24/07/2003",7,"B",1,0,12,NA,69,NA,"8.6"
460,"24/07/2003",11,"B",0,1,19,NA,78,NA,"11.1"
459,"24/07/2003",22,"B",1,1,16,NA,70,NA,"10.9"
458,"24/07/2003",24,"B",0,0,15,NA,75,NA,"ss"
457,"24/07/2003",26,"B",1,1,17,NA,76,NA,"10.8"
456,"24/07/2003",30,"B",0,1,15.5,NA,80,NA,"10"
455,"24/07/2003",31,"B",0,1,17,NA,77,NA,"10.4"
454,"24/07/2003",32,"B",1,0,15,NA,62,NA,"10"
453,"24/07/2003",33,"B",0,0,12,NA,70,NA,"10.4"
452,"24/07/2003",34,"B",0,0,NA,NA,NA,"head eaten",NA
451,"24/07/2003",35,"B",0,0,14,NA,69,NA,"ss"
450,"24/07/2003",36,"B",1,0,14,NA,70,NA,"10"
449,"24/07/2003",37,"B",0,1,21,NA,78,NA,"ss"
448,"24/07/2003",38,"B",1,1,17,NA,70,NA,"10.35"
447,"24/07/2003",39,"B",0,0,16,NA,80,NA,"10.4"
446,"24/07/2003",40,"B",0,1,17,NA,70,NA,"10.1"
447,"16/09/2003",1,"B",1,1,12.5,NA,72,NA,"SS"
448,"16/09/2003",12,"B",1,0,15,NA,75,NA,"SS"
449,"16/09/2003",13,"B",0,1,16.5,NA,75,NA,"10"
450,"16/09/2003",14,"B",1,0,16,NA,78,NA,"SS"
451,"16/09/2003",15,"B",1,0,17,NA,79,"wet","10.1"
452,"16/09/2003",17,"B",0,1,15,NA,75,"wet","SS"
453,"16/09/2003",20,"B",1,0,17,NA,82,"wet","SS"
454,"16/09/2003",22,"B",1,0,16,NA,74,"wet","SS"
455,"16/09/2003",23,"B",1,0,14,NA,69,NA,"9.5"
456,"16/09/2003",25,"B",1,0,14.5,NA,73,NA,"9.5"
457,"16/09/2003",27,"B",1,0,13,NA,69,NA,"9.3"
458,"16/09/2003",28,"B",0,1,16,NA,72,NA,"9.4"
459,"16/09/2003",30,"B",1,0,13,NA,72,"wet","8.9"
460,"16/09/2003",31,"B",0,1,17.5,NA,76,NA,"9.3"
461,"16/09/2003",34,"B",0,1,14,NA,67,"wet","9.3"
462,"16/09/2003",35,"B",1,0,16,NA,75,"wet","SS"
597,"16/09/2003",38,"B",0,1,20,NA,78,NA,"9.4"
598,"17/09/2003",1,"B",0,1,16,NA,80,NA,"10.4"
599,"17/09/2003",3,"B",0,1,21,NA,86,NA,"SS"
600,"17/09/2003",6,"B",0,0,16,NA,72,NA,"9.4"
601,"17/09/2003",7,"B",0,1,20,NA,77,NA,"11.1"
602,"17/09/2003",12,"B",0,0,14,NA,70,NA,"SS"
603,"17/09/2003",15,"B",0,0,17,NA,75,NA,"10"
604,"17/09/2003",17,"B",0,1,26,NA,80,NA,"11"
605,"17/09/2003",19,"B",1,1,16,NA,73,NA,"SS"
606,"17/09/2003",20,"B",1,0,13,NA,72,NA,"SS"
607,"17/09/2003",21,"B",0,0,16,NA,76,NA,"10.4"
608,"17/09/2003",22,"B",0,1,16,NA,72,NA,"SS"
609,"17/09/2003",23,"B",0,1,19,NA,80,NA,"10.7"
610,"17/09/2003",24,"B",0,0,15,NA,72,NA,"SS"
611,"17/09/2003",25,"B",0,0,11,NA,65,NA,"10"
612,"17/09/2003",28,"B",1,0,13,NA,67,NA,"SS"
613,"17/09/2003",29,"B",1,1,13,NA,67,NA,"9.6"
614,"17/09/2003",37,"B",1,0,15,NA,74,"Damp","SS"
615,"18/09/2003",3,"B",1,0,14,NA,71,NA,"9.1"
616,"18/09/2003",5,"B",0,1,20,NA,83,NA,"SS"
617,"18/09/2003",6,"B",0,1,21,NA,88,NA,"SS"
618,"18/09/2003",7,"B",1,0,19.5,NA,91,NA,"9.7"
619,"18/09/2003",9,"B",1,0,17,NA,73,NA,"8.9"
620,"18/09/2003",11,"B",0,1,26.5,NA,85,NA,"11.1"
621,"18/09/2003",13,"B",1,0,14.5,NA,78,NA,"SS"
622,"18/09/2003",16,"B",1,1,25.5,NA,90,NA,"SS"
623,"18/09/2003",26,"B",0,1,20,NA,74,NA,"9.5"
624,"18/09/2003",27,"B",0,1,17.5,NA,78,NA,"9.3"
625,"18/09/2003",29,"B",0,1,19,NA,77,NA,"9.6"
626,"18/09/2003",30,"B",0,1,17,NA,76,NA,"9.7"
627,"18/09/2003",34,"B",0,1,14,NA,72,"Wet","9.3"
628,"18/09/2003",35,"B",1,0,19.5,NA,85,NA,"10.1"
629,"18/09/2003",36,"B",1,0,17,NA,77,NA,"9.6"
630,"18/09/2003",38,"B",0,1,16,NA,79,NA,"9.6"
631,"18/09/2003",39,"B",0,1,12,NA,72,NA,"SS"
631,"18/09/2003",40,"B",0,1,20,NA,83,NA,"9.8"
632,"18/09/2003",NA,"B",1,1,20,NA,85,NA,"SS"
633,"18/09/2003",NA,"B",1,1,19,NA,82,NA,"SS"
634,"11/11/2003",3,"B",0,1,23,NA,85,NA,"11.7"
635,"11/11/2003",5,"B",1,1,17.5,NA,77,NA,"SS"
636,"11/11/2003",6,"B",1,1,18.5,NA,78,NA,"SS"
637,"11/11/2003",8,"B",1,1,22,"P (8)",80,NA,"SS"
638,"11/11/2003",10,"B",1,1,23,NA,89,NA,"SS"
639,"11/11/2003",11,"B",0,1,21,NA,82,NA,"SS"
640,"11/11/2003",14,"B",0,1,21.5,NA,86,NA,"SS"
641,"11/11/2003",18,"B",0,1,21,NA,81,NA,"10.5"
642,"11/11/2003",19,"B",1,1,16.5,"L P (4)",86,NA,"SS"
643,"11/11/2003",21,"B",1,1,31,"P (7)",88,NA,"SS"
644,"11/11/2003",23,"B",0,1,21,NA,85,NA,"SS"
645,"11/11/2003",24,"B",1,0,15.5,NA,72,NA,"9.8"
646,"11/11/2003",25,"B",0,1,22,NA,82,NA,"12.6"
647,"11/11/2003",26,"B",0,0,14,NA,68,NA,"10.7"
648,"11/11/2003",29,"B",0,1,23,NA,92,NA,"SS"
649,"11/11/2003",31,"B",0,1,20,NA,82,NA,"SS"
650,"11/11/2003",34,"B",0,0,14.5,NA,76,NA,"SS"
714,"11/11/2003",36,"B",1,1,21,"L P (6)",76,NA,"10.5"
713,"11/11/2003",37,"B",0,1,22,NA,85.5,NA,"SS"
712,"11/11/2003",38,"B",1,1,2.3,"P (3)",82,NA,"SS"
711,"11/11/2003",39,"B",0,1,13,NA,78,NA,"SS"
710,"11/11/2003",40,"B",1,1,14.5,"P (5)",76,NA,"SS"
NA,"12/11/2003",1,"B",0,1,19,NA,82,NA,"11"
1,"12/11/2003",3,"B",0,0,14,NA,70,NA,"5.5"
2,"12/11/2003",7,"B",1,1,21,"NL P(6)",90,NA,"10.4"
3,"12/11/2003",8,"B",0,1,24,NA,88,NA,"SS"
4,"12/11/2003",9,"B",1,1,20,NA,81,NA,"SS"
5,"12/11/2003",10,"B",1,1,18,"NL P(4)",85,NA,"SS"
6,"12/11/2003",13,"B",0,1,19.5,NA,78,NA,"SS"
7,"12/11/2003",14,"B",1,1,19,"L P(6)",79,NA,"SS"
8,"12/11/2003",19,"B",0,1,19.5,NA,82,NA,"SS"
9,"12/11/2003",20,"B",1,1,16,NA,76,NA,"10.5"
10,"12/11/2003",21,"B",0,1,23,NA,88,NA,"SS"
11,"12/11/2003",25,"B",0,1,21,NA,75,NA,"SS"
12,"12/11/2003",26,"B",0,1,2.3,NA,85,NA,"SS"
13,"12/11/2003",29,"B",0,1,13,NA,75,NA,"9.2"
14,"12/11/2003",31,"B",0,1,21,NA,86,NA,"SS"
15,"12/11/2003",33,"B",0,0,19,NA,82,NA,"-"
16,"12/11/2003",34,"B",0,1,19,NA,89,NA,"10.1"
17,"12/11/2003",35,"B",0,1,23,NA,91,NA,"SS"
18,"12/11/2003",36,"B",0,1,20,"NL P (4)",85,NA,"SS"
19,"12/11/2003",37,"B",0,1,20.5,NA,78,NA,"SS"
20,"12/11/2003",39,"B",1,1,21.5,"NL P (3)",86,NA,"SS"
732,"12/11/2003",40,"B",0,0,18,NA,79.5,NA,"SS"
733,"13/11/2003",4,"B",1,1,17,NA,72,"Wet","9.4"
734,"13/11/2003",5,"B",0,1,19,NA,76,NA,"9"
735,"13/11/2003",6,"B",0,1,21,NA,77,NA,"9.7"
736,"13/11/2003",7,"B",1,0,17.5,NA,79,NA,"SS"
737,"13/11/2003",8,"B",1,1,18,NA,77,NA,"SS"
738,"13/11/2003",10,"B",1,1,22,NA,81,NA,"SS"
739,"13/11/2003",14,"B",1,1,24.5,"P (5)",82,NA,"10.5"
740,"13/11/2003",16,"B",1,1,17.5,NA,73,NA,"10"
741,"13/11/2003",17,"B",1,1,14,NA,67,NA,"8.8"
742,"13/11/2003",18,"B",1,1,19,"P (6)",82,NA,"10.4"
743,"13/11/2003",19,"B",0,1,17.5,NA,72,NA,"9.5"
744,"13/11/2003",20,"B",1,1,16,NA,70,NA,"9.8"
745,"13/11/2003",21,"B",1,1,15.5,NA,75,NA,"9.8"
746,"13/11/2003",22,"B",1,1,19,NA,77,NA,"SS"
747,"13/11/2003",23,"B",1,1,19.5,NA,72,NA,"9.8"
748,"13/11/2003",25,"B",0,0,16,NA,74,NA,"SS"
749,"13/11/2003",26,"B",1,1,17,NA,71,NA,"10"
750,"13/11/2003",31,"B",1,1,15,NA,71,NA,"5.5"
751,"13/11/2003",33,"B",0,0,14.5,NA,68,NA,"8.7"
752,"13/11/2003",35,"B",0,1,20,NA,81,NA,"10.9"
754,"13/11/2003",37,"B",0,0,18,NA,50,NA,"SS"
755,"27/01/2004",4,"B",1,1,22,NA,87,NA,"SS"
756,"27/01/2004",5,"B",0,0,8.5,NA,60,NA,"8.2"
757,"27/01/2004",13,"B",1,1,25,NA,94,NA,"10.1"
758,"27/01/2004",14,"B",0,1,24.5,NA,94,NA,"10.7"
759,"27/01/2004",16,"B",0,1,22,NA,84,NA,"SS"
760,"27/01/2004",17,"B",1,0,14,"P(7)",74,NA,"9.2"
761,"27/01/2004",21,"B",0,1,22,NA,91,NA,"SS"
762,"27/01/2004",25,"B",0,1,23,NA,90,NA,"10.1"
763,"27/01/2004",26,"B",1,1,23,NA,85,NA,"SS"
764,"27/01/2004",27,"B",0,1,22.5,NA,83,NA,"SS"
765,"27/01/2004",30,"B",1,1,23,"L",95,NA,"10.1"
766,"27/01/2004",34,"B",0,1,20,NA,88,NA,"SS"
912,"27/01/2004",35,"B",0,1,22,NA,91,NA,"SS"
913,"28/01/2004",6,"B",1,1,26,NA,86,NA,"10.4"
914,"28/01/2004",7,"B",1,1,25,NA,81,NA,"12.9"
915,"28/01/2004",9,"B",0,1,19,NA,78,NA,"SS"
916,"28/01/2004",12,"B",0,1,24,NA,80,NA,"SS"
917,"28/01/2004",13,"B",0,1,26,NA,84,NA,"SS"
918,"28/01/2004",18,"B",0,1,19,NA,55,NA,"12"
919,"28/01/2004",21,"B",1,1,23,NA,76,NA,"SS"
920,"28/01/2004",25,"B",1,1,24,NA,81,NA,"SS"
921,"28/01/2004",31,"B",1,1,24,NA,76,NA,"SS"
922,"28/01/2004",34,"B",0,1,22,NA,73,NA,"SS"
923,"28/01/2004",35,"B",1,1,21,NA,73,NA,"SS"
925,"28/01/2004",40,"B",1,1,26,NA,70,NA,"SS"
1087,"17/03/2004",1,"B",1,1,19,"L",78,"wet",NA
1088,"17/03/2004",2,"B",0,1,20,NA,73,"Damp",NA
1089,"17/03/2004",5,"B",1,1,19.5,"P(5)",81,"dry",NA
1090,"17/03/2004",9,"B",0,0,14,NA,67,"Damp",NA
1091,"17/03/2004",11,"B",0,0,9.5,NA,55,"Damp",NA
1092,"17/03/2004",12,"B",0,1,27,NA,90,"Damp",NA
1093,"17/03/2004",13,"B",1,1,11.5,NA,74,"wet",NA
1094,"17/03/2004",14,"B",1,1,25,"P(6)",88,"Damp",NA
1095,"17/03/2004",15,"B",1,1,11,NA,61,"Damp",NA
1096,"17/03/2004",16,"B",0,0,13,NA,63,"dry",NA
1097,"17/03/2004",17,"B",1,1,21,NA,83,"Damp",NA
1098,"17/03/2004",18,"B",0,1,25,NA,81,"wet",NA
1099,"17/03/2004",19,"B",1,1,22.5,NA,80,"Damp",NA
1100,"17/03/2004",20,"B",0,1,24.5,NA,80,"Damp",NA
1101,"17/03/2004",21,"B",NA,NA,NA,NA,NA,"Lost",NA
1102,"17/03/2004",22,"B",0,1,22.5,NA,79,"dry",NA
1103,"17/03/2004",24,"B",1,1,13,"P(5)",71,"dry",NA
1104,"17/03/2004",26,"B",0,1,20,NA,75,"Damp",NA
1105,"17/03/2004",27,"B",0,1,17.5,NA,80,"Damp",NA
1106,"17/03/2004",29,"B",0,0,12,NA,66.5,"dry",NA
1107,"17/03/2004",30,"B",1,1,24,"L",90,"dry",NA
1108,"17/03/2004",32,"B",0,1,22,NA,75,"dry",NA
1138,"18/03/2004",1,"B",0,0,6,NA,54,NA,NA
1139,"18/03/2004",1,"B",0,0,6,NA,54,NA,NA
1140,"18/03/2004",1,"B",1,0,5,NA,52,NA,NA
1141,"16/04/2004",8,"B",0,1,14,NA,73,NA,NA
1142,"16/04/2004",9,"B",0,1,24,NA,88,NA,NA
1143,"16/04/2004",10,"B",1,0,24,"L",89,NA,NA
1144,"16/04/2004",11,"B",1,1,15,NA,76,NA,NA
1145,"16/04/2004",12,"B",0,0,16,NA,74,NA,NA
1146,"16/04/2004",13,"B",0,1,16,NA,77,NA,NA
1147,"16/04/2004",14,"B",0,0,18,NA,77,NA,NA
1148,"16/04/2004",17,"B",0,0,14,NA,70,NA,NA
1149,"16/04/2004",18,"B",0,1,16,NA,81,NA,NA
1150,"16/04/2004",19,"B",0,0,16,NA,72,NA,NA
1151,"16/04/2004",20,"B",1,0,14,NA,72,NA,NA
1152,"16/04/2004",21,"B",0,1,10,NA,58,NA,NA
1153,"16/04/2004",22,"B",1,1,27,"P(6)",85,NA,NA
1154,"16/04/2004",23,"B",1,1,22,"L",84,NA,NA
1155,"16/04/2004",27,"B",0,1,16,NA,74,NA,NA
1156,"16/04/2004",30,"B",1,1,12,NA,61,NA,NA
1157,"16/04/2004",33,"B",1,1,25,"L",85,NA,NA
1158,"16/04/2004",37,"B",0,0,12,NA,62,NA,NA
1159,"16/04/2004",39,"B",0,1,21,NA,78,NA,NA
1067,"16/04/2004",40,"B",1,1,17,"P(7)",72,NA,NA
1068,"18/04/2004",2,"B",0,0,15,NA,74,NA,NA
1069,"18/04/2004",5,"B",0,0,14,NA,77,NA,NA
1070,"18/04/2004",7,"B",0,1,18,NA,87,NA,NA
1071,"18/04/2004",9,"B",0,1,22,NA,85,NA,NA
1072,"18/04/2004",12,"B",1,0,12.5,NA,66,NA,NA
1073,"18/04/2004",13,"B",0,0,17,NA,75,NA,NA
1074,"18/04/2004",14,"B",0,0,13,NA,68,NA,NA
1075,"18/04/2004",15,"B",0,1,16,NA,78,NA,NA
1076,"18/04/2004",16,"B",0,0,9,NA,64,NA,NA
1077,"18/04/2004",17,"B",0,0,11.5,NA,64,NA,NA
1078,"18/04/2004",18,"B",1,1,18,"L",85,NA,NA
1079,"18/04/2004",19,"B",1,1,14,NA,71,NA,NA
1080,"18/04/2004",20,"B",0,0,12,NA,69,NA,NA
1081,"18/04/2004",21,"B",0,1,23,NA,86,NA,NA
1082,"18/04/2004",24,"B",1,1,15,NA,74,NA,NA
1083,"18/04/2004",25,"B",1,1,24,"P (50 L",90,NA,NA
1084,"18/04/2004",27,"B",1,1,22,NA,85,NA,NA
1085,"18/04/2004",28,"B",1,0,9,NA,62,NA,NA
1086,"18/04/2004",29,"B",0,1,25,NA,89,NA,NA
1087,"18/04/2004",30,"B",1,1,19,NA,84,NA,NA
1088,"18/04/2004",31,"B",0,1,21,NA,83,NA,NA
1089,"18/04/2004",32,"B",0,1,17,NA,73,NA,NA
1090,"18/04/2004",33,"B",0,0,12,NA,68,NA,NA
1091,"18/04/2004",34,"B",1,0,13,NA,71,NA,NA
1092,"18/04/2004",35,"B",0,1,24,NA,85,NA,NA
1093,"18/04/2004",37,"B",0,1,12.5,NA,70,NA,NA
1111,"18/04/2004",38,"B",0,0,13,NA,67,NA,NA
1110,"18/04/2004",39,"B",0,1,14,NA,74,NA,NA
1109,"18/04/2004",40,"B",1,0,11.5,NA,78,NA,NA
1110,"29/04/2004",15,"B",0,0,8,NA,62,NA,"7.9"
1111,"29/04/2004",18,"B",1,1,20,NA,79,NA,"9"
1112,"29/04/2004",19,"B",0,0,8.5,"P(3)",64,NA,"8.2"
1113,"29/04/2004",21,"B",0,1,15,NA,75,NA,"9.2"
1114,"29/04/2004",22,"B",0,1,26.5,NA,96,NA,"10.5"
1115,"29/04/2004",23,"B",0,1,14,NA,75,NA,"9.3"
1116,"29/04/2004",24,"B",1,1,22,NA,91,NA,"9.8"
1117,"29/04/2004",25,"B",0,0,9,NA,68,NA,"SS"
1118,"29/04/2004",29,"B",1,0,7,NA,60,NA,"7.8"
1119,"29/04/2004",30,"B",1,1,23.5,NA,85,NA,"10.1"
1120,"29/04/2004",33,"B",0,1,22,NA,90,NA,"9.6"
937,"29/04/2004",35,"B",0,1,19,NA,85,NA,"8.2"
938,"20/05/2004",1,"B",1,1,20,"NL NP",79,NA,NA
939,"20/05/2004",6,"B",0,0,13.5,NA,63,NA,NA
940,"20/05/2004",12,"B",1,0,16.5,NA,71,NA,NA
941,"20/05/2004",13,"B",1,0,15,NA,67,NA,NA
942,"20/05/2004",14,"B",0,1,19,NA,83,NA,NA
943,"20/05/2004",21,"B",1,0,16,NA,71,NA,NA
944,"20/05/2004",23,"B",1,1,17.5,"NL NP",72,NA,NA
945,"20/05/2004",26,"B",0,0,15.5,NA,70,NA,NA
946,"20/05/2004",29,"B",1,1,15,NA,73,NA,NA
