Electorate,Place,Address,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
"Hutt South","Belmont","Belmont Hall, 711 Western Hutt Road",0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,1,10,0
"Hutt South","Epuni","Epuni School Hall, 313 Waiwhetu Road",1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,8,0
"Hutt South","Kelson","Kelson School, 52 Taieri Crescent",0,0,0,0,0,9,1,2,0,0,0,0,0,0,0,1,0,13,0
"Hutt South","Lower Hutt","Queensgate Shopping Centre, Ground Level, Shop 118 (next to Jackie E), Corner Queens Drive & Bunny Street",0,0,0,3,0,20,5,2,0,1,0,1,0,0,0,0,0,32,2
"Hutt South","Maungaraki","Maungaraki Baptist Church Centre, 164 Dowse Drive",0,0,0,3,0,11,0,1,0,1,0,0,0,0,0,1,0,17,0
"Hutt South","Moera","Randwick School, 59 Randwick Road",0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0
"Hutt South","Normandale","St Aidan's on the Hill, Church Hall, Corner Poto Road & Stratton Street",0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0
"Hutt South","Normandale","Petone Working Men's Club, 47 Udy Street",0,1,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,7,0
"Hutt South","Seaview","Kokiri Marae, 7-9 Barnes Street",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0
"Hutt South","Wainuiomata","Arakura School, 209 Wellington Road",1,1,0,3,0,32,6,3,0,0,0,0,0,0,0,2,0,48,0
"Hutt South","Wainuiomata","Life Impact Centre, 38 Wainuiomata Road",0,0,0,2,0,11,8,0,0,1,0,0,0,0,0,0,0,22,0
"Hutt South","Wainuiomata","Wainuiomata Intermediate School, 66 Konini Street",0,0,0,5,0,20,5,1,0,2,0,1,0,0,0,0,0,34,0
"Hutt South","Wainuiomata","Wainuiomata Marae, 153-201 Parkway",0,1,0,4,0,27,10,1,0,0,0,1,0,0,0,0,0,44,0
"Hutt South","Wainuiomata","Wainuiomata Primary School, 1 Homedale Road",0,0,0,4,0,22,2,1,1,2,0,1,0,0,0,0,0,33,0
"Hutt South","Wainuiomata","Wainuiomata War Memorial Hall, 1 Queen Street",0,5,0,8,0,47,11,1,1,11,0,0,0,0,0,1,1,86,0
"Hutt South","Waiwhetu","Waiwhetu Marae Meeting House, 21 Puketapu Grove",0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0
"Hutt South","Woburn","Hutt Valley High School, 84-114 Woburn Road",0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,1,0,7,0
"Napier","Ahuriri","Port Ahuriri School, 15 Lever Street",0,0,0,4,0,7,2,2,1,2,0,0,0,0,0,0,0,18,0
"Napier","Bayview","King George Hall, 1 Hill Road",1,1,0,0,0,21,1,2,0,3,0,1,0,0,0,1,0,31,0
"Napier","Bluff Hill","Napier Central School, 32 Napier Terrace",0,2,1,1,0,2,0,2,0,0,0,1,0,0,0,0,0,9,0
"Napier","Eskdale","Eskdale School, 324 Hill Road",0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,7,0
"Napier","Frasertown","Frasertown School, 5 Russell Parade",0,3,0,0,0,10,2,2,0,1,0,0,0,0,0,0,0,18,4
"Napier","Frasertown","Whetu Marama Marae, Frasertown Rd",0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,17,1
"Napier","Greenmeadows","Bay Baptist Church, 81 Gloucester Street",0,0,0,3,0,12,1,0,0,0,0,0,0,0,0,1,0,17,0
"Napier","Greenmeadows","Girl Guides Mahoe Hall, Corner Auckland Road & York Avenue",0,0,0,0,0,17,2,1,0,0,0,0,0,0,0,0,0,20,1
"Napier","Greenmeadows","Greenmeadows East Community Hall, 83 Tait Drive",0,1,0,0,0,20,1,3,0,2,0,0,0,0,0,2,0,29,0
"Napier","Māhia","Te Mahia School, 457 Mahia East Coast Road",0,1,1,0,0,25,2,2,1,1,0,0,0,0,0,1,0,34,2
"Napier","Maraenui","Maraenui Bilingual School, 2a Lister Crescent",0,2,0,2,0,42,7,0,1,1,1,0,0,0,0,1,1,58,0
"Napier","Maraenui","Richmond School, 13a Barnard Avenue",0,0,1,2,0,15,3,0,0,1,0,0,0,0,0,0,0,22,1
"Napier","Maraenui","Te Roopu a Iwi Trust, 32 Bledisloe Rd",0,0,1,0,0,50,5,0,0,0,0,0,0,0,0,1,0,57,2
"Napier","Marewa","Church of Christ Building, 19 Douglas McLean Avenue",1,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,13,0
"Napier","Marewa","Marewa School, 80 Latham Street",0,2,1,3,0,36,4,1,0,1,0,0,0,0,0,0,1,49,1
"Napier","Marewa","Marewa Shopping Centre, 126 Kennedy Road",0,1,1,0,0,41,4,0,0,3,0,0,0,0,0,0,0,50,1
"Napier","Matawai","Matawai School, 29 Raumati Street",0,1,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,10,0
"Napier","Meeanee","Meeanee School, 6 Gavin Black Street",0,0,0,2,0,5,0,3,0,1,1,2,0,0,0,0,0,14,0
"Napier","Mohaka","Mohaka School, Mohaka Coast Road",0,6,0,0,0,14,5,3,0,0,0,0,0,0,0,0,0,28,2
"Napier","Muriwai","Muriwai School, 1684 Wharerata Road",0,2,1,2,0,19,6,0,0,2,0,0,0,0,0,0,0,32,2
"Napier","Napier","Napier City Shopping Centre, 1/1 Dickens St",0,1,2,5,0,22,4,1,0,0,0,0,0,0,0,0,1,36,1
"Napier","Napier","Napier Intermediate, 3 Jull Street",0,2,1,2,0,15,1,0,1,1,0,0,0,0,0,0,0,23,0
"Napier","Napier","Pacific Surf Life Saving Building, 26 Marine Parade",0,0,1,1,0,7,2,0,0,0,0,0,0,0,0,0,0,11,0
"Napier","Napier South","St Luke's Church, 196 Vigor Brown Street",0,0,0,0,0,11,0,1,0,1,0,0,0,0,0,0,0,13,0
"Napier","Nūhaka","Nuhaka School, 14 Ihaka Street (Tamakahu Street entrance)",0,5,0,2,0,36,6,0,1,2,0,0,0,0,0,0,0,52,1
"Napier","Onekawa","Henry Hill School, 13a Dick Place",0,1,0,0,0,19,3,1,0,0,0,0,0,0,0,0,0,24,0
"Napier","Onekawa","Onekawa Primary School, 235 Kennedy Road",0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0
"Napier","Onekawa","Te Kura Kaupapa Māori O Te Ara Hou, 22 Wycliffe Street",0,2,0,3,0,27,10,0,0,0,0,0,0,0,0,2,0,44,0
"Napier","Opoutama","Opoutama Community Centre, 1631 Main Rd",0,3,0,3,0,17,2,1,0,5,0,0,0,0,0,0,0,31,1
"Napier","Pirimai","Baptist Church, 69 Bill Hercock Street",1,0,1,0,0,18,2,0,1,3,0,0,0,1,0,0,0,27,1
"Napier","Puketapu","Puketapu School, 708 Puketapu Road",0,1,0,1,0,9,2,1,0,0,1,0,0,0,0,0,0,15,0
"Napier","Ruakituri","Ruakituri School, 1607 Ruakituri Road",0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,6,0
"Napier","Tamatea","Tamatea Intermediate, 15 Freyberg Avenue",0,0,1,2,0,13,9,1,0,2,0,0,0,0,0,1,0,29,0
"Napier","Tamatea","Tamatea Shopping Centre, Unit 2 7 Leicester Avenue",1,2,0,1,0,37,5,0,0,2,0,0,0,0,0,2,0,50,0
"Napier","Taradale","All Saints Church, 23 Puketapu Road",0,1,0,4,0,13,2,0,0,2,0,0,0,0,0,0,0,22,0
"Napier","Taradale","Bledisloe School, 30a Meeanee Road",0,0,0,0,0,9,1,1,0,1,0,0,0,0,0,0,0,12,0
"Napier","Taradale","Taradale High School, 50 Murphy Road",0,0,0,0,0,9,2,0,1,0,0,0,0,0,0,1,0,13,0
"Napier","Taradale","Taradale Senior Citizens Friendship Centre, 10 White Lane (Symons Lane entrance)",0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,6,0
"Napier","Taradale","Taradale Shopping Centre, 264 Gloucester St",0,1,0,2,0,16,6,1,0,1,0,0,0,0,0,1,2,30,2
"Napier","Te Awa","Te Awa School, 1a Te Awa Avenue",0,0,1,1,0,11,2,0,0,2,0,0,0,0,0,0,0,17,0
"Napier","Te Pōhue","Te Pohue School, 44 Richmond Road",0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,6,0
"Napier","Tutira","Tutira School, 29 Matahorua Road",0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,7,0
"Napier","Wairoa","Taihoa Marae, 174 State Highway 2 North",0,5,1,1,0,36,11,0,0,5,0,0,0,0,0,0,0,59,0
"Napier","Wairoa","Wairoa College, 20 Lucknow Street",0,4,3,0,0,31,6,0,0,2,1,2,0,0,0,0,0,49,0
"Napier","Wairoa","Wairoa Community Centre, 33 Marine Parade",1,3,0,3,0,36,8,0,0,0,1,1,0,0,0,0,0,53,0
"Napier","Wairoa","Wairoa Memorial Hall, 93 Queen Street",0,3,1,4,0,75,8,1,0,4,1,0,0,0,0,0,0,97,0
"Napier","Westshore","Westshore School, Alfred Street",0,1,0,2,0,11,4,2,0,2,0,0,0,0,0,0,0,22,0
"Remutaka","Avalon","Avalon School Hall, 10 Gordon Street",1,2,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,10,0
"Remutaka","Avalon","Naenae College Hall, 910 High Street",0,0,0,1,0,7,1,1,0,0,0,0,0,0,0,0,2,12,0
"Remutaka","Brown Owl","Chanel Family Centre, 1285 Fergusson Drive",1,0,0,2,0,14,0,0,0,1,0,0,0,1,0,0,0,19,0
"Remutaka","Ebdentown","Oxford Crescent School Hall, 5 Oxford Crescent",0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0
"Remutaka","Heretaunga","St Brendan's School Hall, 56 Palmer Crescent",0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,1,0,9,0
"Remutaka","Maoribank","Maoribank School Hall, 32 Hillside Drive",0,0,0,1,0,28,3,1,0,2,0,0,0,0,0,1,0,36,1
"Remutaka","Naenae","Naenae Bowling Club, 23 Treadwell Street",1,0,1,2,0,41,11,0,3,5,0,3,0,0,0,0,0,67,0
"Remutaka","Naenae","Naenae Primary School Hall, 18 Wheatley Street",0,1,0,0,0,40,3,1,1,4,0,0,0,0,0,0,0,50,1
"Remutaka","Naenae","Rata Street School Hall, 73 Rata Street",1,0,4,4,0,36,7,1,1,2,0,0,0,0,0,1,1,58,1
"Remutaka","Parkdale","Birchville School Hall, 16 Gemstone Drive",0,0,0,1,0,5,1,1,1,2,0,1,0,0,0,0,0,12,0
"Remutaka","Pinehaven","Pinehaven Community Hall, 5a Forest Road",0,0,0,1,0,4,1,0,1,2,0,0,0,0,0,0,0,9,0
"Remutaka","Pomare","Pomare School Hall, 4 Partridge Street",0,1,1,1,0,14,2,1,0,1,0,2,0,0,0,0,0,23,0
"Remutaka","Riverstone","Garage of private home, 63 Kirton Drive",0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,6,0
"Remutaka","Riverstone","Silverstream School Hall, 27 Whitemans Road",1,1,1,0,0,15,3,1,0,0,0,0,0,0,0,0,0,22,0
"Remutaka","Riverstone","Zap Hall, 246-248 Fergusson Drive",1,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,11,0
"Remutaka","Stokes Valley","Tawhai School Hall, 69 Glen Road",2,1,0,1,0,15,3,1,0,0,0,0,0,0,0,0,0,23,0
"Remutaka","Stokes Valley","Tui Glen School Hall, 126 Stokes Valley Road",0,5,1,4,0,41,11,1,0,5,0,0,0,0,0,2,0,70,1
"Remutaka","Stokes Valley","Uniting Parish Church, 346 Stokes Valley Road",0,1,0,3,0,21,6,0,0,0,0,1,0,0,0,0,0,32,0
"Remutaka","Taitā","Avalon Intermediate School Hall, 1041 High Street",0,0,2,1,0,13,2,0,1,3,1,0,0,0,0,0,0,23,0
"Remutaka","Taitā","Walter Nash Centre, 26 Taine Street",0,2,0,1,0,25,3,0,0,0,0,1,0,0,0,2,1,35,1
"Remutaka","Te Marua","Plateau School, 12a Molloys Road",0,0,1,0,0,13,2,0,0,2,0,0,0,0,0,0,0,18,0
"Remutaka","Totara Park","Totara Park School Hall, 16 California Drive",1,0,0,2,0,17,3,1,2,1,0,1,0,0,0,0,0,28,0
"Remutaka","Trentham","Trentham Race Course (Committee Room, 1st Floor Members Stand), Racecourse Road",0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,6,0
"Remutaka","Trentham","Trentham School Staff Room, 2 Moonshine Road",1,0,0,3,0,23,1,0,1,1,0,0,0,0,0,0,0,30,0
"Remutaka","Upper Hutt","Fraser Crescent School Hall, 16 Redwood Street",0,0,0,2,0,18,4,0,0,2,0,0,0,0,0,0,0,26,0
"Remutaka","Upper Hutt","St Hilda's Church Hall, 35 Cruickshank Road",0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0
"Remutaka","Upper Hutt","St Joseph's Scout Hall, 45 Royal Street",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0
"Remutaka","Upper Hutt","The Mall, former t&t shop, Ground Floor, 185 Main Street",0,1,0,1,0,26,3,1,1,1,0,0,0,0,0,0,0,34,0
"Remutaka","Upper Hutt","Wesley Centre (St David's Hall), 2 Benzie Avenue",0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,13,0
"Remutaka","Wallaceville","Baptist Church Hall, 3 Milton Street",1,0,0,2,0,10,5,0,0,2,0,1,0,0,0,0,0,21,0
"Remutaka","Wallaceville","Heretaunga College Hall, 10-38 Ward Street",0,0,1,0,0,12,1,1,0,0,0,1,0,0,0,0,0,16,1
"Tukituki","Akina","Hastings Central School, 400 Karamu Road South (corner Southampton Street)",1,3,1,2,0,32,7,1,1,3,0,0,0,0,0,0,0,51,0
"Tukituki","Akina","Hastings Christian School, 1009 Copeland Road",0,2,0,2,0,30,4,3,0,1,0,0,0,0,0,1,1,44,1
"Tukituki","Akina","St Joseph's School, 404 Eastbourne Street East",0,1,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,11,0
"Tukituki","Bridge Pa","Bridge Pa School, 1642 Maraekakaho Road",0,1,2,6,0,46,16,0,0,3,0,0,0,0,0,3,0,77,0
"Tukituki","Camberley","Camberley Community Centre, 703 Kiwi Street",1,3,2,3,0,46,8,0,0,2,0,0,0,0,0,0,2,67,3
"Tukituki","Clive","Clive Community Hall, 162 Main Road",1,0,0,2,0,33,9,4,1,3,0,0,0,0,0,0,1,54,1
"Tukituki","Flaxmere","Cook Island Community Centre, 7 Swansea Road",0,0,2,4,0,40,12,3,0,2,0,0,0,0,0,0,0,63,1
"Tukituki","Flaxmere","Flaxmere Christian Fellowship Church, 220 Flaxmere Avenue",0,3,3,4,0,45,14,4,2,2,0,0,0,0,0,0,1,78,2
"Tukituki","Flaxmere","Flaxmere Community Centre, 30 Swansea Road",1,4,1,4,0,112,34,2,0,2,0,1,0,0,0,0,4,165,5
"Tukituki","Flaxmere","Flaxmere Primary School Hall, 12 Whitby Crescent",1,3,0,5,0,57,12,1,0,1,1,0,0,0,0,0,0,81,0
"Tukituki","Flaxmere","Irongate School, 16 Walton Way",0,0,1,3,0,36,5,0,0,2,0,0,0,0,0,0,0,47,1
"Tukituki","Frimley","Frimley School, 202 Frimley Road",0,2,3,3,0,33,6,2,1,2,0,0,0,0,0,0,1,53,0
"Tukituki","Hastings City","St John Ambulance Hall, 107 Southland Road",0,0,1,6,0,43,8,2,0,3,0,1,0,0,0,0,1,65,2
"Tukituki","Haumoana","Haumoana School Hall, 7 Raymond Road",0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,13,0
"Tukituki","Havelock North","Havelock North Bridge Club, 51 Brookvale Road",1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,7,0
"Tukituki","Havelock North","Havelock North Function Centre, 30 Te Mata Road",1,0,0,1,0,20,1,2,0,1,0,0,0,0,0,0,0,26,1
"Tukituki","Havelock North","Havelock North High School, 177 Te Mata Road",1,0,1,1,0,5,0,1,0,1,0,0,0,0,0,0,0,10,0
"Tukituki","Havelock North","Havelock North Primary School, 9 Campbell Street",0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,7,0
"Tukituki","Havelock North","Lucknow School, 42 Elliott Crescent",0,0,0,2,0,21,3,0,0,0,0,0,0,0,0,0,1,27,0
"Tukituki","Mahora","Aubyn Live Theatre, 815 St Aubyn Street West",0,0,0,0,0,31,3,2,1,0,0,0,0,0,0,0,0,37,1
"Tukituki","Mahora","St John's Presbyterian Church, Jireh Hall, 608 Frederick Street",0,1,3,8,0,60,17,2,0,8,0,0,0,0,0,2,1,102,0
"Tukituki","Mangateretere","Mangateretere School, 314 State Highway 2",0,0,2,5,0,29,7,0,0,2,0,0,0,0,0,0,0,45,1
"Tukituki","Mayfair","Karamu High School Hall, 1036 Windsor Avenue",0,0,0,3,0,35,6,2,0,5,0,0,0,0,0,0,0,51,0
"Tukituki","Mayfair","Mayfair School, 1110 Willowpark Road North",1,2,1,4,0,82,9,2,0,9,0,0,0,0,0,0,0,110,3
"Tukituki","Omahu","Omahu School, 22 Taihape Road",0,1,3,1,0,32,8,0,0,5,0,0,0,0,0,0,0,50,3
"Tukituki","Ōtāne","Otane Hall, 27 Higginson Street",0,0,0,0,0,26,8,0,0,0,0,0,0,0,0,1,1,36,0
"Tukituki","Pakipaki","Pakipaki School, 314 Pakipaki Road",1,0,2,2,0,19,8,1,0,0,0,0,0,0,0,0,0,33,0
"Tukituki","Pakowhai","Pakowhai School, 25 Chesterhope Road",0,0,0,1,0,4,2,0,0,1,0,0,0,0,0,0,0,8,0
"Tukituki","Parkvale","Gordon Black Hall, 912 Queen Street East",0,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,1,12,0
"Tukituki","Poukawa","Poukawa School, 107 Poukawa Road",0,0,0,1,0,17,2,1,0,2,0,0,0,0,0,0,0,23,2
"Tukituki","Pukehou","Pukehou School, 174 State Highway 2",0,0,0,1,0,9,6,0,0,1,0,0,0,0,0,0,0,17,0
"Tukituki","Raureka","Ebbett Park School Hall, 600 Oliphant Road",0,0,0,4,0,32,3,0,0,0,0,0,0,0,0,1,0,40,1
"Tukituki","Raureka","Raureka School Hall, 916 Gordon Road",0,1,0,2,0,35,7,1,1,1,0,0,0,0,0,0,1,49,0
"Tukituki","Te Awanga","Te Awanga Community Centre, 9 Wellwood Terrace",1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,1,0,16,0
"Tukituki","Tikokino","Tikokino School, 43 Owen Street",0,1,0,0,0,3,0,1,0,2,0,0,1,0,0,0,0,8,1
"Tukituki","Twyford","Twyford/Raupare Memorial Hall, Thompson Road (next to Twyford School)",0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,6,0
"Tukituki","Waimarama","Waimarama School, 27 Taupunga Road",0,0,1,3,0,20,5,1,0,1,0,0,0,0,0,0,0,31,0
"Wairarapa","Carterton","Carterton Playcentre (access from Howard Booth Park carpark), 188 Belvedere Road",0,0,0,1,0,6,0,1,0,0,0,0,0,0,1,0,0,9,0
"Wairarapa","Carterton","Carterton School Hall, Corner Holloway & Dixon Streets",0,0,1,1,0,8,1,1,0,0,0,0,0,0,0,0,0,12,0
"Wairarapa","Carterton","South End School Hall, 275 High Street South",0,0,0,1,0,13,2,0,0,0,0,0,0,0,0,0,0,16,0
"Wairarapa","Dannevirke","Dannevirke South School Hall, Corner Stairs & Hunter Streets",0,0,0,1,0,7,1,1,0,0,0,0,0,0,0,0,0,10,0
"Wairarapa","Dannevirke","The Hub (access from Allardice Street carpark), 23 Gordon Street",1,1,0,5,0,45,9,3,3,4,0,0,0,0,0,0,0,71,2
"Wairarapa","Eketāhuna","Eketāhuna Community Centre, 4 Haswell Street",1,1,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,11,0
"Wairarapa","Featherston","Featherston School Hall, Corner Lyons & Revans Streets",1,2,1,1,0,17,1,1,0,2,0,0,0,0,0,0,0,26,0
"Wairarapa","Gladstone","Gladstone School Hall, Te Whiti Road",0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,8,0
"Wairarapa","Greytown","Greytown School Hall, 73 East Street",0,1,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,11,0
"Wairarapa","Greytown","Kuranui College Student Centre, Bidwells Cutting Road",1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,7,0
"Wairarapa","Martinborough","Saint Andrew's Church Hall, 41 Dublin Street",0,0,0,0,0,13,1,1,0,1,0,0,0,0,0,0,0,16,0
"Wairarapa","Masterton","38 Queen Street, between ASB and the Library, 38 Queen Street",0,0,0,1,0,13,4,1,0,1,1,1,0,0,0,0,0,22,0
"Wairarapa","Masterton","Douglas Park School Hall, 136 Cole Street",0,1,0,2,0,13,2,0,0,1,0,0,0,0,0,0,0,19,0
"Wairarapa","Masterton","Fernridge School Hall, 264 Upper Plain Road",0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,6,0
"Wairarapa","Masterton","IDEA Services (IHC Centre), 46 Bentley Street",0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,6,0
"Wairarapa","Masterton","Lakeview School Hall, Corner Te Ore Ore & Colombo Roads",2,1,0,3,0,26,0,1,0,3,0,1,0,0,0,0,0,37,0
"Wairarapa","Masterton","Masterton Intermediate School Hall, 38 Intermediate Street",1,1,0,0,0,19,4,1,0,3,0,3,0,0,0,0,0,32,0
"Wairarapa","Masterton","Senior Citizens Hall, Perry Street",0,0,0,2,0,8,2,1,0,0,0,0,0,0,0,0,0,13,1
"Wairarapa","Masterton","Solway School Hall, 318 Ngaumutawa Road",0,1,0,1,0,12,1,2,0,0,0,0,0,0,0,1,0,18,0
"Wairarapa","Masterton","Te Kura Kaupapa Māori o Wairarapa Hall, 37 Johnstone Street",0,0,2,1,0,22,9,0,0,3,0,0,0,0,0,0,1,38,1
"Wairarapa","Masterton","War Memorial Stadium Foyer, Recreation Centre, 2 Dixon Street",2,1,1,1,0,15,6,5,0,1,0,1,0,0,0,1,0,34,2
"Wairarapa","Norsewood","Norsewood School Staffroom, Coronation Street",0,0,1,2,0,3,3,0,0,2,0,0,0,0,0,0,0,11,0
"Wairarapa","Pahiatua","Pahiatua School Hall, Corner Albert Street & Mangahao Road",1,0,1,1,0,9,1,4,0,1,0,0,0,0,0,0,0,18,0
"Wairarapa","Pirinoa","Pirinoa School, 2782 Lake Ferry Road",0,0,0,1,0,3,2,2,0,0,0,2,0,0,0,0,0,10,0
"Wairarapa","Pōrangahau","Pōrangahau School Senior Classroom, 58 Keppel Street",2,2,0,0,0,18,5,2,0,5,0,0,0,0,0,0,0,34,1
"Wairarapa","Takapau","Takapau School Hall, Nancy Street",0,2,1,2,0,25,2,0,0,1,0,0,0,0,0,0,0,33,1
"Wairarapa","Tīnui","Tinui School Library, 25 Charles Street",1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,7,0
"Wairarapa","Waipawa","Central Hawkes Bay District Council Chambers, 28-32 Ruataniwha Street",0,1,0,1,0,8,1,1,0,2,0,0,0,0,0,0,0,14,0
"Wairarapa","Waipawa","Waipawa School Technology Block, 6 Harker Street",1,0,0,2,0,12,1,1,0,2,0,0,0,0,0,1,0,20,0
"Wairarapa","Waipukurau","Central Hawkes Bay College Library, 45 Tavistock Road",2,0,0,0,0,20,1,4,0,1,0,0,0,0,0,0,0,28,0
"Wairarapa","Waipukurau","The Terrace School Staffroom, 164 Porangahau Road",0,0,2,0,0,21,0,0,0,1,0,0,0,0,0,1,0,25,0
"Wairarapa","Waipukurau","Waipukurau School Hall, St Marys Road",1,0,0,0,0,15,4,1,0,0,1,0,0,0,0,0,0,22,0
"Wairarapa","Woodville","Woodville School Hall, Ross Street",0,0,1,2,0,27,2,1,0,2,1,0,0,0,0,0,0,36,0
"Auckland Central","Woodville","Aotea Centre, Limelight Rooms, 50 Mayoral Drive, Auckland CBD",0,0,0,8,0,13,4,0,0,2,0,0,0,0,0,0,0,27,1
"Auckland Central","Woodville","Auckland High Court, 24 Waterloo Quadrant (corner Waterloo Quadrant & Parliament Street)",1,0,0,9,0,5,0,1,0,0,0,0,0,0,0,0,0,16,0
