"Electorate","Place","Address","Type","ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Green Party","Internet Party","Labour Party","MANA","Māori Party","National Party","New Zealand First Party","New Zealand People's Party","NZ Outdoors Party","The Opportunities Party (TOP)","United Future","Total Valid Party Votes","Informal Party Votes"
"Hamilton West",NA,"Special Votes BEFORE Polling Day - Hamilton West","Special",8,16,1,11,0,127,2,1127,2,24,1123,133,3,2,98,1,2678,12
"Hamilton West",NA,"Special Votes ON Polling Day - Hamilton West","Special",5,9,0,7,0,95,0,780,1,14,876,149,2,4,89,4,2035,8
"Hamilton West",NA,"Votes Allowed for Party Only - Hamilton West","Special",0,10,2,1,1,43,0,439,0,21,249,55,0,1,30,1,853,7
"Hamilton West",NA,"Voting places where less than 6 votes were taken","Special",0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5,0
"Helensville","Albany","Albany Community Hall, 21 Library Lane","Advance",5,0,0,3,0,21,0,91,0,1,261,25,0,0,11,0,418,1
"Helensville","Albany","Albany Village Library, 30 Kell Drive","Advance",3,1,0,3,1,14,0,113,0,1,292,29,0,0,11,0,468,1
"Helensville","Albany","Albany Westfield, near OPSM, 219 Don Mckinnon Drive","Advance",6,1,0,2,0,35,1,191,0,2,873,55,0,0,12,1,1179,1
"Helensville","Albany","Massey University, Gate 1, Building 4, Student Central, Albany Expressway","Advance",1,0,0,0,0,8,0,14,0,1,20,3,0,0,2,1,50,0
"Helensville","Auckland City","Auckland University, AUSA Club Space, The Quad, Alfred Street","Advance",3,0,0,0,0,21,0,35,0,0,25,2,0,0,6,0,92,0
"Helensville","Auckland City","AUT University, Level 4 Library Foyer, WA Building, 55 Wellesley Street East","Advance",1,0,0,1,0,19,0,25,0,1,30,1,0,0,6,0,84,0
"Helensville","Auckland City","Liston House, 30-32 Hobson Street","Advance",0,0,0,0,0,5,0,9,0,1,35,1,0,0,1,0,52,0
"Helensville","Glen Eden","Former ASB Bank, 188 West Coast Road","Advance",4,1,0,0,0,113,0,236,0,1,281,55,0,0,10,0,701,0
"Helensville","Helensville","St Joseph's Catholic Church Hall, 1 Puriri Street","Advance",7,3,1,3,0,82,0,393,0,5,658,148,1,2,20,0,1323,0
"Helensville","Henderson","Bruce McLaren Intermediate School, 61-69 Bruce McLaren Road","Advance",8,0,1,2,0,58,0,98,2,1,148,11,0,0,9,0,338,2
"Helensville","Henderson","Electorate Headquarters, 6 The Concourse","Advance",2,0,0,0,0,9,0,26,0,1,62,11,0,0,2,0,113,1
"Helensville","Henderson","Henderson Methodist Church Hall, corner Swanson & Lincoln Roads","Advance",0,0,0,0,0,9,0,12,0,0,35,3,0,0,0,0,59,0
"Helensville","Henderson","Waitakere Central Library, 3 Ratanui Street","Advance",0,0,0,0,0,22,0,51,0,0,38,8,0,0,3,0,122,0
"Helensville","Hobsonville","Hobsonville Point High School, 70 Hobsonville Point Road","Advance",2,0,0,0,0,3,0,14,0,0,39,5,0,0,1,0,64,0
"Helensville","Huapai","St Patrick's Church Huapai, 380 Main Road","Advance",7,2,0,2,0,61,0,266,0,0,902,80,0,0,23,0,1343,5
"Helensville","Kaukapakapa","Kaukapakapa Fire Station, 943 Kaipara Coast Highway","Advance",2,0,0,0,0,15,0,46,1,2,214,26,0,1,6,0,313,0
"Helensville","Kumeu","Kumeu Baptist Church Hall, 21 Access Road","Advance",9,3,0,2,0,74,0,230,0,1,809,98,2,1,17,3,1249,3
"Helensville","Lincoln North","Lincoln North PAK'nSAVE, 202 Lincoln Road","Advance",0,0,0,1,0,76,1,197,1,0,257,49,0,0,10,2,594,1
"Helensville","Massey","Massey High School, 274 Don Buck Road","Advance",2,0,0,0,0,1,0,20,0,0,37,5,0,0,1,0,66,0
"Helensville","Massey","Massey Library & Leisure Centre, corner Don Buck Road & Westgate Drive","Advance",1,1,0,0,0,24,0,76,0,3,168,26,0,1,6,0,306,0
"Helensville","Orewa","Orewa Community Centre, 40-46 Orewa Square","Advance",0,0,0,1,0,15,0,53,0,0,145,20,0,1,2,0,237,1
"Helensville","Ranui","Ranui Pacific Islanders Presbyterian Church, 35 Armada Drive","Advance",0,1,0,1,0,24,0,63,1,0,85,19,0,1,3,0,198,0
"Helensville","Silverdale","Holy Trinity Anglican Church, 22-24 Wainui Road","Advance",1,2,0,0,0,6,0,25,0,0,109,12,0,1,5,0,161,0
"Helensville","Silverdale","Silverdale PAK'nSAVE, 20 Hibiscus Coast Highway","Advance",11,1,1,4,1,31,0,145,0,0,632,62,0,1,7,0,896,0
"Helensville","Sunnyvale","Kelston Community Centre, 126 Awaroa Road","Advance",1,0,0,0,0,9,0,43,0,1,45,8,0,0,5,0,112,0
"Helensville","Takapuna","Electorate Headquarters, 6-10 The Strand","Advance",0,0,0,0,0,3,0,10,0,0,26,3,0,0,1,0,43,0
"Helensville","Western Heights","Sturges West Community House, 58 Summerland Drive","Advance",0,0,0,0,0,4,0,18,0,0,28,4,0,0,0,0,54,0
"Helensville","Westgate","Northwest Shopping Mall, Centre Court, Maki Street","Advance",5,3,0,0,0,47,0,210,0,0,686,39,0,0,16,0,1006,0
"Helensville","Westgate","Northwest Shopping Mall, South End, Maki Street","Advance",6,1,0,1,0,35,0,149,0,2,432,38,1,1,6,0,672,1
"Helensville","Westgate","Westgate PAK'nSAVE, 17 Fred Taylor Drive","Advance",7,2,1,3,0,71,1,269,0,3,610,67,1,0,20,0,1055,1
"Helensville","West Harbour","Westgate Baptist Church, 67 Hobsonville Road","Advance",0,0,0,0,0,0,0,7,0,0,20,3,0,0,0,0,30,0
"Helensville","Whenuapai","Defence Force Base taken in Helensville, RNZAF Base Airport Drive","Advance",0,0,0,1,0,5,0,2,0,0,53,13,0,0,4,0,78,0
"Helensville","Whenuapai","Hospital & Rest Homes Team - Taken in Helensville","Advance",4,1,0,1,0,2,0,20,0,0,39,7,0,0,0,0,74,1
"Helensville","Whenuapai","Hospital & Rest Homes Team - Taken in North Shore","Advance",0,0,0,0,0,0,0,6,0,0,12,2,0,0,0,0,20,0
"Helensville","Whenuapai","Hospital & Rest Homes Team - Taken in Te Atatū","Advance",0,0,0,0,0,1,0,10,0,0,11,5,0,0,0,0,27,0
"Helensville","Albany","Albany Community Hall, 21 Library Lane","Regular",9,1,0,6,0,37,0,199,0,1,590,56,1,0,24,0,924,1
"Helensville","Albany","Albany Junior High School, 19 Appleby Road","Regular",0,0,0,0,0,0,0,12,0,0,25,2,0,0,0,0,39,0
"Helensville","Albany","Albany Primary School, 6 Bass Road","Regular",0,0,0,0,0,1,0,6,0,0,22,3,0,0,0,0,32,0
"Helensville","Albany","Pinehurst School, 75 Bush Road","Regular",0,1,0,0,0,3,0,8,0,0,47,3,0,0,2,0,64,0
"Helensville","Coatesville","Coatesville School, 24 Mahoenui Valley Road","Regular",6,1,1,1,0,36,0,98,0,3,508,40,0,0,9,0,703,2
"Helensville","Dairy Flat","Dairy Flat School, 1220 State Highway 17","Regular",13,0,0,0,0,32,1,154,0,3,660,58,0,0,17,1,939,1
"Helensville","Glen Eden","Our Lady of Lourdes Catholic Church, 7 Glendale Road","Regular",0,0,0,0,0,1,0,9,0,0,7,1,0,0,0,0,18,0
"Helensville","Glen Eden","Prospect School, 76 Rosier Road","Regular",0,0,0,0,0,1,0,4,0,0,4,0,0,0,1,0,10,0
"Helensville","Glen Eden","Te Kura Kaupapa Māori o Hoani Waititi Marae, 441 West Coast Road","Regular",1,0,0,0,0,2,0,13,0,0,6,1,1,0,1,0,25,0
"Helensville","Green Bay","Green Bay Community House, 1 Barron Drive","Regular",0,0,0,0,0,1,0,18,0,0,18,0,0,0,0,0,37,0
"Helensville","Green Bay","Green Bay School, 131 Godley Road","Regular",0,0,0,0,0,2,0,25,0,0,29,12,0,0,1,0,69,0
"Helensville","Helensville","Helensville Primary School Hall, corner Rata & Garfield Roads","Regular",9,8,2,2,0,80,0,311,0,6,626,106,0,0,19,1,1170,3
"Helensville","Henderson","Bruce McLaren Intermediate School, 61-69 Bruce McLaren Road","Regular",2,0,0,0,0,2,0,25,0,0,23,10,0,0,2,0,64,0
"Helensville","Henderson","Henderson High School, 31 Henderson Valley Road","Regular",0,1,0,0,0,0,0,24,0,0,29,6,0,0,4,0,64,0
"Helensville","Henderson","Henderson South School, 24 Garelja Road","Regular",0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,0
"Helensville","Henderson","Henderson Valley Primary School, 389 Henderson Valley Road","Regular",2,2,1,1,0,33,0,134,0,4,209,38,0,0,13,0,437,0
"Helensville","Henderson","Waitakere College, 42 Rathgar Road","Regular",0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,14,0
"Helensville","Herald Island","Herald Island Community Hall, 57 Ferry Parade","Regular",1,0,0,0,0,22,0,76,0,1,139,28,0,1,4,0,272,2
"Helensville","Hobsonville","Hobsonville Point High School, 70 Hobsonville Point Road","Regular",0,0,0,0,0,1,0,8,0,0,15,1,0,0,0,0,25,0
"Helensville","Hobsonville","Hobsonville Primary School, 104 Hobsonville Road","Regular",0,0,0,0,0,0,0,5,0,0,17,2,0,0,0,0,24,0
"Helensville","Hobsonville","Hobsonville Public Hall, 397 Hobsonville Road","Regular",0,0,0,0,0,4,0,4,0,0,25,5,0,0,0,0,38,0
"Helensville","Huapai","Huapai District School Hall, 40 Station Road","Regular",9,1,0,0,0,39,0,110,0,1,385,38,0,0,17,0,600,0
"Helensville","Huia","Huia Hall, 1253 Huia Road","Regular",0,2,0,0,0,46,0,119,0,1,102,23,0,0,10,0,303,2
"Helensville","Kaukapakapa","Kaukapakapa Villiage Hall, 947 Kaipara Coast Highway","Regular",7,2,0,1,0,29,0,145,2,1,554,75,0,0,16,1,833,0
"Helensville","Kumeu","Kumeu Baptist Youth Hall, 21 Access Road","Regular",12,1,0,3,0,33,0,172,0,1,507,70,0,0,17,0,816,0
"Helensville","Laingholm","Laingholm Primary School, 54 Victory Road","Regular",8,3,0,4,1,92,0,339,0,1,355,62,0,1,17,0,883,0
"Helensville","Lincoln North","Universal Drive Church of Jesus Christ of Latter-Day Saints, 152 Universal Drive","Regular",0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,8,0
"Helensville","Massey","Don Buck School, 124 Don Buck Road","Regular",0,0,0,0,0,2,0,3,0,0,5,2,0,0,0,0,12,0
"Helensville","Massey","Lincoln Heights School, 16 Keegan Drive","Regular",0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,6,0
"Helensville","Massey","Massey High School, 274 Don Buck Road","Regular",1,1,0,0,0,3,0,23,0,1,44,13,0,0,2,0,88,1
"Helensville","Massey","Royal Road School, 112 Royal Road","Regular",0,0,0,0,0,2,0,3,0,1,9,3,0,0,0,0,18,0
"Helensville","Muriwai","Muriwai Fire Station, 341 Motutara Road","Regular",4,2,1,1,0,63,0,112,0,0,175,22,0,0,20,0,400,0
"Helensville","Oratia","Oratia District School, 1 Shaw Road","Regular",3,2,0,2,0,91,0,261,0,3,408,64,0,2,13,1,850,0
"Helensville","Oteha","Oteha Valley School, 2 Medallion Drive","Regular",0,0,0,0,0,1,0,1,0,0,16,3,0,0,0,0,21,0
"Helensville","Parakai","Parakai School, 10 Fordyce Road","Regular",6,0,0,1,0,15,0,96,0,0,209,44,0,0,4,1,376,1
"Helensville","Paremoremo","Ridgeview School, 1 Cutts Crescent","Regular",6,2,0,0,0,12,0,89,0,1,230,24,0,0,9,1,374,0
"Helensville","Piha","Barnett Hall, 2 North Piha Road","Regular",1,0,0,1,0,70,0,122,0,3,93,10,0,1,16,1,318,3
"Helensville","Ranui","Birdwood School, 23 Karepo Crescent","Regular",0,0,0,0,0,2,0,3,0,0,11,1,0,0,0,0,17,0
"Helensville","Ranui","Ranui Primary School, 16a Ranui Station Road","Regular",1,0,0,0,0,5,0,4,0,0,9,5,0,0,0,0,24,0
"Helensville","Redvale","East Coast Bays Bible Baptist Church, 1092 East Coast Road","Regular",2,0,0,0,0,2,0,7,0,0,38,1,0,0,3,0,53,0
"Helensville","Riverhead","Riverhead Primary School, 21 School Road","Regular",6,1,0,2,0,41,0,170,0,0,563,53,0,1,15,0,852,1
"Helensville","South Head","Waioneke School, 1981 South Head Road","Regular",2,0,0,1,0,11,0,59,0,1,116,17,0,0,1,1,209,0
"Helensville","Swanson","Swanson School, 703 Swanson Road","Regular",6,4,0,3,0,48,0,176,1,4,311,69,0,1,11,0,634,0
"Helensville","Takapuna","Takapuna School, 23 Auburn Street (access from Anzac Street entrance)","Regular",0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,15,0
"Helensville","Taupaki","Taupaki School, 14 Cottle Road","Regular",3,0,0,0,0,13,0,56,0,0,253,33,0,0,2,2,362,1
"Helensville","Titirangi","Kaurilands School, 109 Atkinson Road","Regular",0,0,0,0,0,11,0,40,0,1,47,7,0,0,1,0,107,0
"Helensville","Titirangi","Titirangi Primary School, Atkinson Road","Regular",3,1,0,0,0,28,0,81,2,1,96,7,0,0,4,0,223,3
"Helensville","Titirangi","Woodlands Park School, 202 Woodlands Park Road","Regular",5,5,0,1,0,120,0,355,0,3,387,56,0,1,10,1,944,2
"Helensville","Waiatarua","Waiatarua Community Hall, 911 West Coast Road","Regular",4,3,0,0,0,51,0,127,1,1,144,20,0,0,13,0,364,1
"Helensville","Waimauku","Waimauku School, 2 Muriwai Road","Regular",15,1,2,3,1,58,0,207,0,1,725,83,0,1,25,0,1122,1
"Helensville","Wainui","Wainui School, 492 Waitoki Road","Regular",1,1,0,2,0,22,0,54,0,1,248,31,0,0,7,0,367,1
"Helensville","Waitakere","Waitakere Primary School, 10 Bethells Road","Regular",8,3,1,0,1,90,0,280,0,1,369,88,0,0,19,0,860,1
"Helensville","Waitoki","Waitoki School Hall, 1119 Kahikatea Flat Road","Regular",6,1,0,0,0,11,2,71,0,1,306,36,0,0,7,1,442,0
"Helensville","Western Heights","Summerland School, 62 Summerland Drive","Regular",0,0,0,0,0,1,0,5,0,0,10,0,0,0,0,0,16,0
"Helensville","Western Heights","Western Heights School, 126 Sturges Road","Regular",0,0,0,0,0,1,0,9,0,0,18,0,0,0,0,0,28,0
"Helensville","Westgate","Massey Presbyterian Church, 510 Don Buck Road","Regular",0,0,0,3,0,7,1,42,0,0,72,13,0,0,2,0,140,0
"Helensville","West Harbour","Westgate Baptist Church, 67 Hobsonville Road","Regular",1,0,1,0,0,0,0,7,0,0,13,1,0,0,2,0,25,0
"Helensville","Whenuapai","Whenuapai School, 14 Airport Road","Regular",1,0,1,0,1,11,0,40,0,0,156,12,0,0,2,0,224,0
"Helensville","Whenuapai","Whenuapai Village Hall, 41 Waimarie Road","Regular",5,0,0,4,0,19,0,69,0,0,223,45,0,0,8,2,375,1
"Helensville",NA,"Overseas Special Votes Including Defence Force - Helensville","Special",11,1,0,0,0,168,0,322,0,4,450,39,0,0,23,2,1020,0
"Helensville",NA,"Special Votes BEFORE Polling Day - Helensville","Special",16,13,3,5,1,298,1,911,2,12,1620,180,2,0,85,1,3150,8
"Helensville",NA,"Special Votes ON Polling Day - Helensville","Special",21,16,1,8,0,232,1,746,0,8,1263,174,1,1,76,2,2550,6
"Helensville",NA,"Votes Allowed for Party Only - Helensville","Special",4,9,2,1,0,41,0,251,0,6,261,54,2,0,19,1,651,6
"Helensville",NA,"Voting places where less than 6 votes were taken","Special",0,0,0,0,0,1,0,5,0,1,6,1,0,0,0,0,14,0
"Hunua","Auckland City","Auckland University, AUSA Club Space, The Quad, Alfred Street","Advance",0,0,0,0,0,10,0,19,0,0,23,2,0,0,2,1,57,0
"Hunua","Auckland City","AUT University, Level 4 Library Foyer, WA Building, 55 Wellesley Street East","Advance",2,0,0,0,0,16,0,24,0,0,35,3,0,0,4,1,85,0
"Hunua","Botany","Botany Library, Level 1, Sunset Terrace","Advance",6,0,0,2,0,17,0,97,0,1,508,19,1,0,7,1,659,0
"Hunua","Botany","Eastview Baptist Church & Community Centre, 559 Chapel Road","Advance",0,0,0,0,0,3,0,12,0,0,51,6,0,0,2,0,74,0
"Hunua","Clevedon","Clevedon District Centre, 2 North Road","Advance",5,0,1,0,0,28,0,154,1,2,607,67,1,1,17,1,885,1
"Hunua","Clover Park","Tupu Youth Library, 102R Dawson Road","Advance",0,0,0,0,0,0,0,7,0,0,13,1,0,0,1,0,22,0
"Hunua","Flat Bush","Ormiston PAK'nSAVE, 240 Ormiston Road","Advance",11,3,0,6,1,27,1,418,0,4,1217,59,5,0,16,1,1769,8
"Hunua","Hingaia","Former CCS Buildings, Potter Lounge, 128 Hingaia Road","Advance",0,0,0,0,0,3,0,20,0,0,112,7,0,0,1,0,143,1
"Hunua","Mangere","Auckland International Airport Terminal, International Departure Lounge","Advance",0,0,0,0,0,0,0,7,0,0,25,3,0,0,0,0,35,0
"Hunua","Manukau","Manukau Community Library Meeting Room, 3 Osterley Way","Advance",0,0,0,0,0,3,0,11,0,0,29,3,0,0,1,0,47,1
"Hunua","Manukau","Westfield Manukau, Amersham Way Entrance, Amersham Way","Advance",1,2,0,0,0,3,0,66,0,1,125,7,0,0,4,1,210,0
"Hunua","Meadowlands","Auckland Fijian Methodist Church, 128 Whitford Road","Advance",2,0,0,0,0,4,0,20,0,0,108,8,0,0,0,0,142,0
"Hunua","Papakura","Accent Point Building, Level 3, Library Foyer, 28 East Street","Advance",7,1,1,0,0,18,0,99,0,0,251,57,0,0,8,0,442,0
"Hunua","Papakura","Harvest Christian Church, 3 Beach Road","Advance",1,0,0,0,0,1,0,11,0,0,65,7,0,0,0,0,85,0
"Hunua","Papakura","South Auckland Car Clubrooms, Wellington Park, 1 Great South Road","Advance",0,0,0,0,0,1,0,8,0,0,31,1,0,0,0,0,41,0
"Hunua","Pukekohe","Pukekohe Netball Centre, Bledisloe Park, Queen Street","Advance",20,4,0,6,0,91,0,897,2,6,2676,384,2,0,51,5,4144,19
"Hunua","Pukekohe","Pukekohe Worship & Community Centre, 1 Tobin Street","Advance",8,2,1,3,0,39,0,376,0,7,1002,161,0,0,11,0,1610,6
"Hunua","Tuakau","Tuakau Town Hall, 70 George Street","Advance",0,0,0,0,0,3,0,7,0,0,38,5,0,0,0,0,53,0
"Hunua","Waiuku","Waiuku Netball Centre, Kitchener Road","Advance",22,6,5,4,1,93,2,766,0,7,1667,359,0,3,37,2,2974,5
"Hunua","Whitford","Whitford Hall, 1 Whitford-Maraetai Road","Advance",19,1,1,0,0,48,0,194,0,4,1138,90,1,0,21,0,1517,0
"Hunua","Whitford","Hospital & Rest Homes Team - Taken in Botany","Advance",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0
"Hunua","Whitford","Hospital & Rest Homes Team - Taken in Hunua","Advance",4,0,0,1,0,5,0,67,0,0,237,39,0,0,0,1,354,1
"Hunua","Whitford","Hospital & Rest Homes Team - Taken in Papakura","Advance",0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,11,0
"Hunua","Alfriston","Alfriston School Performing Arts Centre, 1373 Alfriston Road (corner Mill Road)","Regular",0,0,0,0,0,2,0,1,0,0,23,2,0,0,1,0,29,0
"Hunua","Ararimu","Ararimu School, corner Steel & Ararimu Roads","Regular",2,0,0,0,0,16,0,45,0,1,289,45,0,0,2,0,400,0
"Hunua","Ardmore","Ardmore School Hall, 559 Papakura-Clevedon Road","Regular",0,0,0,0,0,0,0,14,0,0,32,4,0,0,3,0,53,0
"Hunua","Awhitu","Awhitu District School, corner Matakawa & Awhitu Roads","Regular",2,3,0,1,0,19,0,97,1,2,162,56,0,0,8,0,351,4
"Hunua","Beachlands","Beachlands School, 18 Bell Road (disabled access from Wakelin Road)","Regular",8,4,0,0,0,79,0,299,0,0,998,166,0,2,34,1,1591,3
"Hunua","Bombay","Bombay School, 35 Paparata Road","Regular",3,3,0,4,0,11,0,101,0,0,525,61,1,0,8,0,717,0
"Hunua","Botany Downs","Botany Downs Secondary College, 575 Chapel Road","Regular",0,1,0,0,0,3,0,9,0,0,65,3,0,0,4,0,85,0
"Hunua","Botany Downs","St Columba Presbyterian Church, 480 Ti Rakau Drive","Regular",0,0,0,0,0,0,0,0,0,1,8,1,0,0,1,0,11,0
"Hunua","Botany South","Sancta Maria College, 319 Te Irirangi Drive","Regular",1,0,0,0,0,0,0,15,0,0,43,1,0,0,0,0,60,0
"Hunua","Brookby","Brookby School, corner Brookby & West Roads","Regular",0,1,0,1,0,2,0,12,0,2,86,3,0,0,1,0,108,0
"Hunua","Buckland","Buckland School, 72 George Crescent","Regular",2,1,0,0,0,6,0,45,0,0,193,29,0,1,10,0,287,0
"Hunua","Chapel Downs","Chapel Downs Primary School, 170 Dawson Road","Regular",0,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,22,0
"Hunua","Clarks Beach","Church By The Seashore, 14-16 Torkar Road","Regular",3,0,0,0,0,14,0,91,0,0,309,57,1,2,5,2,484,0
"Hunua","Clevedon","Clevedon School, 13-17 North Road","Regular",8,0,1,0,0,26,0,64,0,1,393,39,0,0,17,0,549,1
"Hunua","Dannemora","Point View Primary School, 25 Kilkenny Drive","Regular",0,0,0,1,0,0,0,4,0,0,10,2,0,0,1,0,18,0
"Hunua","Dannemora","Willowbank School, 56 Middlefield Drive","Regular",0,0,0,0,0,0,0,2,0,0,11,1,0,0,0,0,14,0
"Hunua","Drury","Drury School Hall, Young Crescent","Regular",1,2,0,0,0,8,0,30,0,0,133,24,0,0,4,1,203,0
"Hunua","Flat Bush","Baverstock Oaks School, 21 Baverstock Road","Regular",0,0,0,0,0,4,0,3,0,0,29,1,0,0,0,0,37,0
"Hunua","Flat Bush","Mission Heights Primary School, 103 Jeffs Road","Regular",4,1,0,0,0,8,0,185,0,0,627,20,0,0,3,0,848,5
"Hunua","Flat Bush","Ormiston Senior College, 275 Ormiston Road","Regular",2,3,0,5,0,13,1,149,0,1,470,20,0,0,5,1,670,1
"Hunua","Glenbrook","Glenbrook Primary School, 459 Glenbrook Road","Regular",4,2,1,3,0,21,0,91,0,0,302,47,0,0,10,0,481,0
"Hunua","Hingaia","Former CCS Buildings, Potter Lounge, 128 Hingaia Road","Regular",0,0,0,0,0,1,0,14,0,0,20,2,0,0,1,0,38,0
"Hunua","Hunua","Hunua School, 39 Lockwood Road","Regular",4,0,1,0,0,9,0,82,0,1,293,46,0,1,8,2,447,0
"Hunua","Karaka","Karaka School Hall, 12 Blackbridge Road","Regular",1,0,0,0,0,2,0,23,1,0,113,13,0,0,3,0,156,1
"Hunua","Karaka","Te Hihi School Hall, 767 Linwood Road (corner Batty Road)","Regular",0,0,0,0,0,4,0,7,0,1,15,4,0,0,0,0,31,1
"Hunua","Kawakawa Bay","Kawakawa Bay Public Hall, 9 Kawakawa-Orere Road","Regular",3,0,0,0,0,11,0,58,0,0,146,33,0,0,2,0,253,2
"Hunua","Maraetai","Maraetai Beach School, 154 Maraetai Drive","Regular",6,0,0,0,0,50,0,165,0,2,512,65,0,1,23,2,826,2
"Hunua","Mauku","Mauku School, 389 Union Road","Regular",2,1,0,0,0,5,1,50,0,1,218,21,0,0,3,0,302,1
"Hunua","Meadowlands","Auckland Fijian Methodist Church, 128 Whitford Road","Regular",0,0,0,0,0,1,0,4,0,0,33,5,0,0,1,0,44,0
"Hunua","Orere Point","Orere Point Fire Station, Orere Point Road","Regular",3,0,0,0,0,11,0,49,0,0,41,13,0,0,7,0,124,1
"Hunua","Paerata","Paerata Community Centre, 1022 Paerata Road","Regular",0,0,0,0,0,5,0,54,0,0,84,17,0,1,5,0,166,0
"Hunua","Papakura","Accent Point Building, Level 3, Library Foyer, 28 East Street","Regular",1,0,0,0,0,0,0,13,0,1,15,7,0,0,0,0,37,0
"Hunua","Paparimu","Paparimu School, 7 Matheson Road","Regular",0,3,0,0,0,5,0,23,0,0,106,23,0,0,0,0,160,0
"Hunua","Patumahoe","Patumahoe Community Church, 31 Patumahoe Road","Regular",2,3,0,2,0,21,0,120,0,0,546,64,0,0,7,0,765,0
"Hunua","Pukekohe","Pukekohe East School, 137 Runciman Road","Regular",6,0,0,0,0,5,0,40,0,0,239,29,0,0,7,0,326,0
"Hunua","Pukekohe","Pukekohe Hill School, corner Ward Street & Green Lane","Regular",4,4,2,2,0,15,0,256,0,1,657,101,1,0,22,0,1065,2
"Hunua","Pukekohe","Pukekohe Intermediate School, 44 Queen Street","Regular",7,3,2,3,0,30,0,365,0,7,762,126,2,0,18,2,1327,4
"Hunua","Pukekohe","Pukekohe North School, corner Princes Street & Beatty Road","Regular",2,0,0,1,0,11,0,170,0,6,108,32,0,0,1,0,331,3
"Hunua","Pukekohe","St Josephs Primary School, 94 Seddon Street","Regular",4,2,2,1,0,14,0,184,0,4,378,63,0,0,11,0,663,1
"Hunua","Pukekohe","The Playhouse Pre-School, 41 Twomey Drive, Newsham Park","Regular",7,0,0,3,0,11,0,77,0,1,315,17,0,1,2,0,434,0
"Hunua","Pukekohe","Valley School, East Street","Regular",14,0,1,3,0,16,0,199,0,2,454,86,0,0,10,1,786,0
"Hunua","Pukeoware","Pukeoware School, 479 Baldhill Road","Regular",0,1,2,0,0,5,0,23,0,0,79,21,0,1,2,1,135,0
"Hunua","Puni","Puni School, 357 Waiuku Road","Regular",2,0,0,0,0,1,0,42,0,1,154,22,0,1,1,0,224,0
"Hunua","Ramarama","Ramarama School, 126 Ararimu Road","Regular",7,0,0,3,0,4,1,69,1,0,302,31,0,2,4,2,426,1
"Hunua","Somerville","Somerville Intermediate School, 39 Somerville Road","Regular",1,0,0,0,0,1,0,4,0,0,5,1,0,0,0,0,12,0
"Hunua","Tuakau","Tuakau Primary School, 6 School Road","Regular",0,0,0,0,0,0,0,4,0,0,9,4,0,0,1,0,18,0
"Hunua","Waiau Pa","Waiau Pa School, Events Centre, 571 Waiau Pa Road","Regular",5,2,0,0,1,14,0,85,0,0,416,67,0,0,5,0,595,0
"Hunua","Waipipi","Waipipi School, 100 Creamery Road","Regular",4,0,0,0,0,9,0,49,0,1,153,34,1,2,8,0,261,1
"Hunua","Waiuku","Sandspit Road School, 60 Sandspit Road","Regular",3,0,2,2,0,12,0,132,0,2,311,75,0,0,4,0,543,0
"Hunua","Waiuku","View Road School, 16 View Road","Regular",4,7,1,1,0,12,0,119,0,0,186,61,0,0,6,0,397,0
"Hunua","Waiuku","Waiuku College, 43 Constable Road","Regular",1,1,0,1,0,12,0,65,0,0,192,39,1,3,6,0,321,1
"Hunua","Waiuku","Waiuku Primary School, George Street","Regular",4,3,3,0,0,15,0,185,0,0,406,91,0,1,5,0,713,2
"Hunua","Whitford","Whitford Hall, 1 Whitford-Maraetai Road","Regular",14,1,0,0,0,14,0,61,0,2,476,57,0,0,11,0,636,0
"Hunua",NA,"Overseas Special Votes Including Defence Force - Hunua","Special",4,0,0,2,0,58,0,186,0,1,368,26,0,3,15,0,663,1
"Hunua",NA,"Special Votes BEFORE Polling Day - Hunua","Special",14,17,4,4,2,89,0,717,1,11,1540,148,5,0,41,3,2596,3
"Hunua",NA,"Special Votes ON Polling Day - Hunua","Special",18,11,2,6,0,91,1,688,0,6,1336,178,1,0,57,2,2397,5
