"Electorate","Place","Address","Type","ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Green Party","Internet Party","Labour Party","MANA","Māori Party","National Party","New Zealand First Party","New Zealand People's Party","NZ Outdoors Party","The Opportunities Party (TOP)","United Future","Total Valid Party Votes","Informal Party Votes"
"Te Tai Tonga","Havelock","Havelock School, 47 Main Road","Regular",0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,15,0
"Te Tai Tonga","Kaikoura","Kaikoura High School, corner Rorrisons & Ludstone Roads","Regular",0,0,0,0,0,1,0,8,0,1,5,2,0,0,0,0,17,0
"Te Tai Tonga","Kaikoura","Kaikoura Primary School, 19 Torquay Street","Regular",0,0,0,0,0,0,0,9,0,1,2,0,0,0,0,0,12,0
"Te Tai Tonga","Kaikoura","St John's Ambulance Hall, 116 Beach Road","Regular",0,1,0,0,0,3,0,8,0,0,3,1,0,0,0,0,16,1
"Te Tai Tonga","Leithfield","Leithfield School, 64 Old Main North Road","Regular",0,0,0,0,0,0,0,8,0,0,2,1,0,0,0,0,11,0
"Te Tai Tonga","Linkwater","Linkwater School, 1357 Queen Charlotte Drive","Regular",0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,6,0
"Te Tai Tonga","Picton","Mariners Mall, 100 High Street","Regular",0,0,0,0,0,2,0,14,0,1,4,2,0,0,0,0,23,0
"Te Tai Tonga","Picton","Picton School, York Street (between Buller Street & Broadway)","Regular",0,0,0,0,0,1,0,15,0,3,2,2,0,0,1,0,24,0
"Te Tai Tonga","Picton","Queen Charlotte College, 173 Waikawa Road","Regular",0,0,1,0,0,0,0,14,0,3,5,2,0,0,0,0,25,0
"Te Tai Tonga","Picton","Waikawa Bay School, 282 Waikawa Road","Regular",0,0,0,0,0,1,0,9,0,2,2,5,0,0,0,0,19,0
"Te Tai Tonga","Rai Valley","Rai Valley Area School, Library, 6700 Main Road","Regular",0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,6,0
"Te Tai Tonga","Rarangi","Rarangi Community Centre, 252 Rarangi Beach Road","Regular",0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,5,1
"Te Tai Tonga","Renwick","Renwick Community Hall, 27 High Street","Regular",0,2,0,0,0,0,0,18,0,2,6,8,0,0,3,0,39,0
"Te Tai Tonga","Seddon","Seddon School, 15 Redwood Street","Regular",0,0,0,0,0,0,0,4,0,2,1,1,0,0,1,0,9,0
"Te Tai Tonga","Spring Creek","Spring Creek School, 52 Ferry Road","Regular",0,0,0,0,0,1,0,18,0,3,3,4,0,0,0,0,29,1
"Te Tai Tonga","Tuamarina","Tua Marina School, Campbells Road","Regular",0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,8,0
"Te Tai Tonga","Woodbourne","RNZAF Community Centre, Caldwell Road","Regular",0,0,0,0,0,0,0,4,0,1,1,2,0,0,0,0,8,0
"Te Tai Tonga","Atawhai","Clifton Terrace School Hall, 888 Atawhai Drive","Regular",0,0,0,0,0,0,0,5,0,1,2,1,0,0,1,0,10,0
"Te Tai Tonga","Brightwater","Brightwater School, 106 Ellis Street","Regular",0,0,0,0,0,0,0,8,0,0,5,4,0,0,0,0,17,0
"Te Tai Tonga","Enner Glynn","Enner Glynn School, 10 The Ridgeway","Regular",0,0,0,0,0,1,0,11,0,2,0,1,0,0,1,0,16,0
"Te Tai Tonga","Hope","Hope School, 316 Paton Road","Regular",0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,7,0
"Te Tai Tonga","Nelson","Athletics Nelson Club Rooms, Pioneer Park, Hastings Street","Regular",0,0,0,0,0,0,0,10,0,0,2,2,0,0,0,0,14,0
"Te Tai Tonga","Nelson","Auckland Point School, 111 Haven Road","Regular",0,1,0,0,0,1,0,13,0,2,2,3,0,0,1,0,23,0
"Te Tai Tonga","Nelson","Court House, 200 Bridge Street","Regular",0,0,0,0,0,2,0,8,1,1,4,3,0,1,1,0,21,0
"Te Tai Tonga","Nelson","Masonic Hall, 107 Nile Street","Regular",0,0,0,0,0,1,0,11,0,2,2,3,0,0,3,0,22,0
"Te Tai Tonga","Nelson South","Hampden Street School, 250 Hampden Street","Regular",0,0,0,0,0,1,0,16,0,2,0,3,0,0,0,0,22,0
"Te Tai Tonga","Nelson South","Nelson Intermediate School, 112 Tipahi Street","Regular",0,0,0,0,0,0,0,19,0,4,0,1,0,0,0,0,24,0
"Te Tai Tonga","Nelson South","Victory School Community Centre, Totara Street","Regular",0,0,0,0,0,2,0,42,0,8,2,3,0,0,4,0,61,0
"Te Tai Tonga","Richmond","Garin College, 35 Champion Road","Regular",0,0,0,0,0,1,0,5,0,1,1,1,0,0,0,0,9,0
"Te Tai Tonga","Richmond","Richmond Mall, Queen Street (carpark entrance)","Regular",0,0,0,0,0,5,1,15,0,2,0,1,1,0,0,0,25,0
"Te Tai Tonga","Richmond","Richmond School Community Hall, 14 Cambridge Street","Regular",0,0,0,0,0,1,0,9,0,2,3,1,0,0,0,0,16,0
"Te Tai Tonga","Richmond","Tasman District Council, 189 Queen Street","Regular",0,0,1,0,0,5,0,5,0,1,4,2,0,0,0,0,18,0
"Te Tai Tonga","Stoke","Birchwood School, 15 Durham Street","Regular",0,0,0,0,0,1,0,5,0,2,1,5,0,0,0,0,14,0
"Te Tai Tonga","Stoke","Broadgreen Intermediate School, 193 Nayland Road","Regular",0,0,0,0,0,6,0,22,0,2,3,1,0,0,2,0,36,0
"Te Tai Tonga","Stoke","Saxton Stadium, 142 Saxton Road East","Regular",0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,7,0
"Te Tai Tonga","Stoke","Stoke Central, 530D Main Road Stoke (corner Songer Street)","Regular",0,0,1,1,0,1,0,17,0,3,5,3,1,0,3,0,35,0
"Te Tai Tonga","Stoke","Stoke School, 601 Main Road","Regular",0,1,0,0,0,4,0,22,0,4,4,5,0,0,0,0,40,1
"Te Tai Tonga","Tahunanui","Church of Christ Hall, 29 Parkers Road","Regular",0,1,0,0,0,3,0,20,0,3,2,1,0,0,0,0,30,4
"Te Tai Tonga","Tahunanui","Tahunanui School, 69 Muritai Street","Regular",0,0,0,0,0,1,0,17,0,2,1,3,0,0,2,0,26,1
"Te Tai Tonga","The Wood","Sun City Darts Hall, Guppy Park, Sovereign Street","Regular",0,0,0,1,0,0,0,6,0,7,3,1,0,0,3,0,21,0
"Te Tai Tonga","Churton Park","Amesbury School, 48 Amesbury Drive","Regular",0,0,0,0,0,3,0,6,0,0,4,0,0,0,0,0,13,0
"Te Tai Tonga","Churton Park","Churton Park School, 90 Churton Drive","Regular",0,0,0,0,0,2,0,6,0,3,1,1,0,0,2,0,15,0
"Te Tai Tonga","Crofton Downs","Crofton Downs Primary School, 1 Chartwell Drive","Regular",0,0,0,0,0,0,0,6,0,2,2,1,0,0,1,0,12,0
"Te Tai Tonga","Grenada Village","Grenada Village Community Centre, 4 Mandeville Crescent","Regular",0,0,0,0,0,2,0,5,2,0,2,4,0,0,0,0,15,0
"Te Tai Tonga","Johnsonville","Broderick Road Chapel, 17 Broderick Road","Regular",0,1,0,0,0,0,0,6,0,6,1,0,0,0,0,0,14,0
"Te Tai Tonga","Johnsonville","Johnsonville Shopping Centre, Shop 15b (next to Wendy's), 16 Broderick Road","Regular",0,0,0,0,0,3,0,14,1,7,5,4,0,0,2,0,36,0
"Te Tai Tonga","Johnsonville","Onslow College, Burma Road","Regular",0,0,0,0,0,3,0,8,0,0,3,3,0,0,0,0,17,0
"Te Tai Tonga","Johnsonville","West Park School, 97 Broderick Road","Regular",0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,6,0
"Te Tai Tonga","Khandallah","Cashmere Avenue School, 110 Cashmere Avenue","Regular",0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,6,0
"Te Tai Tonga","Khandallah","Presbyterian Church Hall, 33 Ganges Road","Regular",0,0,0,0,0,0,0,4,0,2,1,0,0,0,1,0,8,0
"Te Tai Tonga","Newlands","Bellevue School, 12 Bancroft Terrace","Regular",0,0,0,0,0,2,0,9,0,2,3,2,0,0,2,0,20,0
"Te Tai Tonga","Newlands","Newlands-Paparangi Tennis Club, 26 Black Rock Road","Regular",0,0,0,0,0,1,0,2,0,1,1,1,0,0,1,0,7,0
"Te Tai Tonga","Newlands","Newlands School, 200 Newlands Road","Regular",0,0,0,0,0,0,0,14,0,5,1,1,0,0,5,0,26,0
"Te Tai Tonga","Newlands","Ngā Hau e Whā o Paparārangi, 30 Ladbrooke Drive","Regular",0,0,0,0,0,0,0,9,0,2,0,1,0,0,2,0,14,0
"Te Tai Tonga","Newlands","Rewa Rewa School Hall, 18 Padnell Crescent","Regular",0,0,0,0,0,0,0,6,0,1,0,1,0,0,1,0,9,1
"Te Tai Tonga","Ngaio","Ngaio Town Hall, 1 Ottawa Road","Regular",0,0,0,0,0,5,0,10,0,4,5,0,0,0,4,0,28,0
"Te Tai Tonga","Paparangi","Paparangi School, 59 Beazley Avenue","Regular",0,0,0,0,0,2,0,6,0,4,0,1,0,0,0,0,13,0
"Te Tai Tonga","Wadestown","St Luke's Centre, 34 Pitt Street (corner Wadestown Road)","Regular",0,0,0,0,0,0,0,5,0,2,3,0,0,0,1,0,11,0
"Te Tai Tonga","Cashmere","Cashmere Primary School, 135 Hackthorne Road","Regular",0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,6,0
"Te Tai Tonga","Cashmere","Landsdowne Community Centre, 4 Landsdowne Terrace","Regular",0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,6,0
"Te Tai Tonga","Cass Bay","TS Godley (former Navy League), 64 Governors Bay Road","Regular",0,0,0,0,0,1,0,4,0,1,1,0,0,0,2,0,9,0
"Te Tai Tonga","Cass Bay","Halswell School, corner Kennedys Bush & School Roads","Regular",0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,7,0
"Te Tai Tonga","Cass Bay","Oaklands School, 37 Cunningham Place","Regular",0,1,0,0,0,0,0,12,0,1,0,4,0,0,0,0,18,0
"Te Tai Tonga","Cass Bay","Our Lady Queen of the Apostles, 56 Nicholls Road","Regular",0,0,0,0,0,2,0,7,0,1,4,1,0,0,0,0,15,0
"Te Tai Tonga","Cass Bay","St Mary's Anglican Church Hall, 329 Halswell Road","Regular",0,0,0,0,0,1,0,12,0,4,6,4,0,0,2,0,29,0
"Te Tai Tonga","Heathcote Valley","Heathcote Valley School, 61 Bridle Path Road","Regular",0,0,0,0,0,1,0,15,0,0,2,1,0,0,0,0,19,0
"Te Tai Tonga","Hoon Hay","Cashmere Early Learning Centre, 192 Cashmere Road","Regular",0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,6,0
"Te Tai Tonga","Huntsbury","Huntsbury Community Centre, 30H Huntsbury Avenue","Regular",0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,9,0
"Te Tai Tonga","Linwood","Linwood Avenue School, 260 Linwood Avenue","Regular",0,0,0,0,0,3,0,33,1,6,2,6,0,0,0,0,51,0
"Te Tai Tonga","Linwood","Union Church Hall, 378 Linwood Avenue","Regular",0,1,0,0,0,0,0,25,0,2,4,5,0,0,4,0,41,0
"Te Tai Tonga","Lower Cashmere","Thorrington School, 22A Colombo Street","Regular",0,0,0,0,0,0,0,12,0,2,3,0,0,0,0,0,17,0
"Te Tai Tonga","Lyttelton","Lyttelton Primary School, Oxford Street","Regular",0,0,0,0,0,4,0,5,0,1,3,1,0,0,0,0,14,0
"Te Tai Tonga","Lyttelton","Port Hills Uniting Parish, 40 Winchester Street","Regular",0,0,0,0,0,1,0,4,0,1,0,0,0,0,1,0,7,0
"Te Tai Tonga","Mount Pleasant","Mt Pleasant Community Centre, 3 McCormacks Bay Road","Regular",0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,9,0
"Te Tai Tonga","Mount Pleasant","Mt Pleasant School, 82 Major Hornbrook Road","Regular",0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,6,0
"Te Tai Tonga","Opawa","Opawa Community Church, 1-5 Aynsley Terrace","Regular",1,0,0,0,0,3,0,8,0,3,0,1,0,0,0,0,16,0
"Te Tai Tonga","Redcliffs","St Andrew's Anglican Church, 148 Main Road","Regular",0,0,0,0,0,1,0,2,0,0,6,0,0,0,0,0,9,0
"Te Tai Tonga","Somerfield","Cashmere High School, 172 Rose Street","Regular",0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,9,0
"Te Tai Tonga","Somerfield","Pioneer Recreation & Sport Centre Lounge, 1st Floor, 75 Lyttelton Street","Regular",0,0,0,0,0,3,0,10,1,3,3,1,0,0,3,0,24,0
"Te Tai Tonga","Somerfield","Somerfield School, 42 Studholme Street","Regular",0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,8,0
"Te Tai Tonga","St Martins","Hillview Christian Junior School, 150 Wilsons Road","Regular",0,0,0,0,0,2,0,12,0,1,6,1,0,0,1,0,23,0
"Te Tai Tonga","St Martins","St Martins School, 24 Albert Terrace (opposite Roscoe Street)","Regular",0,0,0,0,0,0,0,10,0,2,3,2,0,0,0,1,18,0
"Te Tai Tonga","Sumner","Sumner School, 21 Colenso Street (Dryden Street West entrance)","Regular",0,0,0,0,0,0,0,3,0,0,4,1,0,0,1,0,9,0
"Te Tai Tonga","Woolston","Ara Christchurch, Woolston Campus, corner Ensors Road & Sullivan Avenue","Regular",0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,9,0
"Te Tai Tonga","Woolston","Bamford School, 8 Gould Crescent","Regular",0,0,0,0,0,0,0,11,1,0,0,0,0,0,1,0,13,0
"Te Tai Tonga","Woolston","St John's Church Hall, corner St Johns Street & Ferry Road","Regular",0,0,0,0,0,1,0,24,0,2,4,3,0,0,0,0,34,1
"Te Tai Tonga","Woolston","Te Waka Unua, corner Ferry Road & Hopkins Street","Regular",0,1,0,0,0,3,0,28,1,1,4,1,0,0,5,0,44,1
"Te Tai Tonga","Arowhenua","Arowhenua Māori School, 33 Huirapa Street","Regular",0,0,0,0,0,0,0,15,0,0,1,0,0,0,1,0,17,0
"Te Tai Tonga","Ashburton","Allenton School, 110 Harrison Street","Regular",0,0,0,0,0,0,0,10,0,1,6,2,0,0,0,0,19,2
"Te Tai Tonga","Ashburton","Ashburton Intermediate School, 144 Cass Street","Regular",0,0,0,0,0,0,0,11,0,4,5,5,0,0,0,0,25,0
"Te Tai Tonga","Ashburton","Hampstead School, 55 Wellington Street","Regular",0,1,0,0,0,2,0,17,0,1,3,6,0,0,0,0,30,0
"Te Tai Tonga","Ashburton","New Life Church, 58 Melcombe Street","Regular",0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,7,0
"Te Tai Tonga","Ashburton","Sinclair Community Centre, 74 Park Street","Regular",0,0,0,0,0,0,0,7,0,1,3,3,0,0,0,0,14,1
"Te Tai Tonga","Ashburton","Tinwald War Memorial Hall, corner Graham & McMurdo Streets","Regular",0,0,0,0,0,0,0,8,0,1,6,4,0,0,2,0,21,1
"Te Tai Tonga","Ashburton","Walnut Ave Pavillion, 66 Walnut Avenue","Regular",0,0,0,0,0,0,0,3,0,1,4,1,0,0,0,0,9,0
"Te Tai Tonga","Clandeboye","Clandeboye Old School, 1 Kotuku Place","Regular",0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,7,0
"Te Tai Tonga","Fairton","Fairton School, 14 Fairfield Road","Regular",0,1,0,0,0,1,0,4,0,0,1,1,0,0,0,0,8,0
"Te Tai Tonga","Methven","Mt Hutt College Hall, corner Main & McDonald Streets","Regular",0,0,0,0,0,1,0,5,0,1,3,1,0,0,2,0,13,1
"Te Tai Tonga","Pleasant Point","Pleasant Point Primary School, Victor Wilson Hall, 33 Halstead Road","Regular",0,0,0,0,0,2,0,9,0,0,8,1,0,0,0,0,20,0
"Te Tai Tonga","Seadown","Seadown Hall, 729 Seadown Road","Regular",0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,6,0
"Te Tai Tonga","Seadown","St Johns Hall, 47 King Street","Regular",0,0,0,0,0,0,0,11,0,1,3,3,0,0,1,0,19,0
"Te Tai Tonga","Seadown","Temuka Primary School, 9 Hayhurst Street","Regular",0,0,0,0,0,1,0,9,0,1,0,2,0,0,3,0,16,0
"Te Tai Tonga","Timaru","Bluestone School, 46 Raymond Street","Regular",0,0,0,0,0,0,0,6,0,1,1,2,0,0,1,0,11,1
"Te Tai Tonga","Timaru","Church Street Bible Chapel, 213 Church Street (corner Avenue Road)","Regular",0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,6,0
"Te Tai Tonga","Timaru","Grantlea Downs School, 65 Grants Road","Regular",0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,12,0
"Te Tai Tonga","Timaru","Methodist Church Hall, corner North Street & Woodlands Road","Regular",0,1,0,0,0,1,0,8,0,0,2,1,0,0,1,0,14,0
"Te Tai Tonga","Timaru","Oceanview Heights School, 241 Selwyn Street","Regular",0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,8,0
"Te Tai Tonga","Timaru","Salvation Army Hall, corner Wai-iti & Otipua Roads","Regular",0,0,0,0,0,3,0,10,0,4,0,6,0,0,2,0,25,0
"Te Tai Tonga","Timaru","South School, 44 Queen Street","Regular",0,0,0,0,0,1,0,15,1,0,3,4,0,0,0,0,24,0
"Te Tai Tonga","Timaru","Timaru Central, 187-189 Stafford Street","Regular",0,1,0,0,0,1,0,7,0,1,2,1,0,0,0,0,13,0
"Te Tai Tonga","Timaru","Timaru Girls High School, corner Hassall & Cain Streets","Regular",0,0,0,0,0,1,0,7,1,0,0,1,0,0,0,0,10,1
"Te Tai Tonga","Timaru","Waimataitai School Hall, 29 Trafalgar Street","Regular",0,0,0,0,0,0,0,10,0,2,2,1,0,0,1,0,16,0
"Te Tai Tonga","Naenae","Naenae Primary School, 18 Wheatley Street","Regular",0,0,0,0,0,2,0,3,0,1,0,2,0,0,1,0,9,0
"Te Tai Tonga","Berhampore","Berhampore School, Room One, 105 Britomart Street","Regular",0,0,0,0,0,2,0,12,0,0,0,0,0,0,1,0,15,0
"Te Tai Tonga","Berhampore","South Wellington Intermediate School Hall, 165 Rintoul Street","Regular",0,0,0,0,0,5,0,13,0,4,1,3,0,0,0,0,26,1
"Te Tai Tonga","Chatham Islands","Chatham Islands Council Building, 9 Tuku Road, Waitangi","Regular",0,0,0,0,0,0,0,12,0,1,6,5,0,0,0,0,24,0
"Te Tai Tonga","Chatham Islands","Hataitai School Hall, corner Arawa, Hataitai & Hohiria Roads","Regular",0,1,0,0,0,2,0,5,0,2,5,1,0,0,0,0,16,0
"Te Tai Tonga","Chatham Islands","Kilbirnie School Hall, 72 Hamilton Road","Regular",0,0,0,0,0,4,0,7,0,0,4,0,0,0,2,0,17,0
"Te Tai Tonga","Island Bay","Island Bay Presbyterian Church Lounges, 88 The Parade","Regular",0,0,0,0,0,2,0,7,0,4,2,1,0,0,0,0,16,0
"Te Tai Tonga","Island Bay","Island Bay School, Room K2, 6 Thames Street","Regular",0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,7,0
"Te Tai Tonga","Island Bay","St Hilda's Church Parish Centre, 311 The Parade","Regular",0,0,0,0,0,1,0,14,0,2,3,0,0,0,4,0,24,0
"Te Tai Tonga","Kilbirnie","Evans Bay Intermediate School Hall, 14 Kemp Street","Regular",0,0,0,0,0,2,0,12,0,2,2,0,0,0,1,0,19,0
"Te Tai Tonga","Kilbirnie","St Patrick's College Staff Room, corner Evans Bay Parade & Cobham Drive","Regular",0,0,0,0,0,1,0,13,0,6,1,1,0,0,0,0,22,0
"Te Tai Tonga","Kingston","Capital Montessori School, Kahikatea Room, 14 Camrose Grove","Regular",0,0,0,0,0,1,0,1,0,3,0,1,0,0,1,0,7,0
"Te Tai Tonga","Lyall Bay","Lyall Bay School Hall, 40-46 Freyberg Street","Regular",0,0,0,0,0,6,0,19,0,2,3,1,0,0,1,0,32,0
"Te Tai Tonga","Lyall Bay","Lyall Bay Surf Life Saving Club, Lyall Bay Parade (opposite 88 Lyall Bay Parade)","Regular",0,0,0,0,0,2,0,9,0,2,0,0,0,0,0,0,13,0
"Te Tai Tonga","Maupuia","Garage, 47 Kaikoura Street","Regular",0,0,0,0,0,1,0,5,0,3,0,0,0,0,0,0,9,0
"Te Tai Tonga","Miramar","Gateway Baptist Church, 33 Park Road","Regular",0,0,0,0,0,0,0,10,0,5,0,1,0,0,0,0,16,0
"Te Tai Tonga","Miramar","Miramar and Maupuia Community Centre, 23 Chelsea Street","Regular",0,0,0,0,0,4,0,25,0,7,1,1,0,0,2,0,40,0
"Te Tai Tonga","Miramar","Miramar Central School Hall, 38 Park Road","Regular",0,0,0,0,0,5,0,13,0,3,0,1,0,0,0,0,22,0
"Te Tai Tonga","Miramar","Miramar Christian School, Kowhai Class, 41 Camperdown Road","Regular",0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,6,0
"Te Tai Tonga","Miramar","Miramar Playcentre, 23 Crawford Green","Regular",0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,6,0
"Te Tai Tonga","Mornington","Ridgway School Hall, 120 Mornington Road","Regular",0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,0,9,0
"Te Tai Tonga","Newtown","Newtown Community Hall, 71 Daniell Street","Regular",0,1,0,1,0,2,0,14,0,2,1,1,0,0,0,0,22,1
"Te Tai Tonga","Newtown","Newtown Park Stadium, Function Room, Daniell Street or Mansfield Street entrances","Regular",0,0,0,0,0,2,0,5,0,2,0,0,0,0,1,0,10,0
"Te Tai Tonga","Newtown","Newtown School Hall, corner Riddiford & Mein Streets","Regular",0,0,0,0,0,7,0,16,2,5,3,2,0,0,1,0,36,1
"Te Tai Tonga","Newtown","Wellington Chinese Baptist Church Hall, 24 Donald McLean Street","Regular",0,0,0,0,0,3,0,4,0,2,1,2,0,0,0,0,12,0
"Te Tai Tonga","Newtown","Wellington Hospital, Te Ao Marama Building Sports Complex, Riddiford Street (main entrance)","Regular",0,0,0,0,0,1,0,4,0,1,0,0,0,0,2,0,8,0
"Te Tai Tonga","Owhiro Bay","Owhiro Bay School Hall, 96 Happy Valley Road","Regular",0,0,1,0,0,2,0,15,0,0,2,2,0,0,2,0,24,0
"Te Tai Tonga","Rongotai","Rongotai College, Renner Hall, 170 Coutts Street","Regular",0,0,0,0,0,1,0,12,0,2,2,4,0,0,4,0,25,0
"Te Tai Tonga","Seatoun","Seatoun School Hall, 59 Burnham Street","Regular",0,0,0,0,0,1,0,1,0,2,2,1,0,0,0,0,7,0
"Te Tai Tonga","Strathmore Park","Strathmore Park Community Centre, 108 Strathmore Avenue","Regular",0,1,0,0,0,3,0,16,0,4,3,1,0,0,0,0,28,0
"Te Tai Tonga","Worser Bay","Worser Bay School, Middle Area, 168 Seatoun Heights Road","Regular",0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,6,0
"Te Tai Tonga","Akaroa","Akaroa Area School Gymnasium, 141 Rue Jolie (Selwyn Avenue entrance)","Regular",0,0,0,0,0,2,0,10,0,1,2,3,0,0,0,0,18,0
"Te Tai Tonga","Burnham","Burnham School Hall, corner Chaytor Avenue & Godley Road","Regular",0,1,0,0,0,1,0,7,0,1,4,3,0,0,0,0,17,0
"Te Tai Tonga","Darfield","Darfield High School Hall, 7 McLaughlins Road","Regular",0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,6,0
"Te Tai Tonga","Darfield","Darfield Service Centre, 1 South Terrace","Regular",0,0,0,0,0,0,0,10,0,1,3,3,0,0,0,0,17,0
"Te Tai Tonga","Dunsandel","Dunsandel Sports Centre, Tramway Road (off Main Road)","Regular",0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,6,0
"Te Tai Tonga","Glentunnel","Glentunnel School, Homebush Road","Regular",0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,6,0
"Te Tai Tonga","Kirwee","Kirwee Model School, 34 School Lane","Regular",0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,6,0
"Te Tai Tonga","Lakeside","Lakeside Domain Aquatic Club, Timberyard Road","Regular",0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,5,1
"Te Tai Tonga","Leeston","Leeston Consolidated School, 19 Selwyn Street","Regular",0,1,0,0,0,0,0,10,0,0,4,4,0,0,0,0,19,0
"Te Tai Tonga","Lincoln","Lincoln High School Wai ora, 25 Boundary Road","Regular",0,0,0,0,0,5,0,4,0,4,2,1,0,0,0,0,16,0
"Te Tai Tonga","Lincoln","Lincoln University, Dining Hall, corner Springs & Ellesmere Junction Roads","Regular",0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,6,0
"Te Tai Tonga","Little River","Little River School, 46 Western Valley Road","Regular",0,0,0,0,0,2,0,3,0,0,1,1,0,0,3,0,10,0
"Te Tai Tonga","Prebbleton","Prebbleton School Hall, 2-8 Blakes Road","Regular",0,0,0,0,0,0,0,1,0,4,9,0,0,0,1,0,15,0
"Te Tai Tonga","Rakaia","Rakaia Community Centre, corner Elizabeth Avenue & Mackie Street","Regular",0,0,0,0,0,0,0,7,0,0,4,7,0,0,0,0,18,0
"Te Tai Tonga","Rolleston","Clearview Primary Hall, 20 Broadlands Drive","Regular",0,1,0,0,0,1,0,8,0,2,10,2,0,0,1,0,25,0
"Te Tai Tonga","Rolleston","Lemonwood Grove School, 14 Lemonwood Drive","Regular",0,0,0,0,0,1,0,10,0,1,2,0,0,0,0,0,14,1
"Te Tai Tonga","Rolleston","Selwyn District Council, 2 Norman Kirk Drive","Regular",0,0,0,0,0,0,0,15,0,5,16,8,0,0,0,0,44,1
"Te Tai Tonga","Rolleston","West Rolleston School, 327 Dunns Crossing Road","Regular",0,0,0,0,0,1,0,12,0,2,6,1,0,0,0,0,22,0
"Te Tai Tonga","Southbridge","Southbridge School, 25 Hastings Street","Regular",0,0,0,0,0,1,0,7,0,0,3,2,0,0,0,0,13,0
"Te Tai Tonga","Springston","Springston Primary School Library, 16-20 Leeston Road","Regular",0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,0,6,0
"Te Tai Tonga","Tai Tapu","Tai Tapu School, corner School Road & Main Akaroa Highway","Regular",0,0,0,0,0,0,0,5,0,2,2,0,0,0,0,0,9,0
"Te Tai Tonga","Templeton","Templeton Primary School Auditorium, 40 Kirk Road","Regular",0,0,0,0,0,0,0,14,0,1,3,4,0,0,0,0,22,0
"Te Tai Tonga","West Melton","West Melton School Hall, corner Weedons-Ross Road & Westview Crescent","Regular",0,1,0,0,0,1,0,5,0,1,7,2,0,0,1,0,18,0
"Te Tai Tonga","Belfast","Belfast Salvation Army, 794 Main North Road","Regular",0,1,0,1,0,1,0,9,0,1,3,2,0,0,1,0,19,0
"Te Tai Tonga","Belfast","Belfast School, 700 Main North Road","Regular",0,0,0,0,0,2,0,11,1,0,5,1,0,0,0,0,20,1
"Te Tai Tonga","Kaiapoi","Kaiapoi Co-operating Parish, 53 Fuller Street","Regular",0,0,0,0,0,1,0,24,2,3,4,3,0,0,2,0,39,0
"Te Tai Tonga","Kaiapoi","Kaiapoi High School Cultural Centre, 101 Ohoka Road","Regular",0,1,0,0,0,1,0,16,0,2,3,9,0,0,1,0,33,0
"Te Tai Tonga","Kaiapoi","Kaiapoi North School, 278 Williams Street","Regular",0,0,0,0,0,1,0,21,0,1,12,6,0,0,0,0,41,1
"Te Tai Tonga","Ohapuku","Ohoka Community Sports & Events Centre, 261 Jacksons Road","Regular",0,0,0,0,0,1,0,6,0,1,3,0,0,0,0,0,11,0
"Te Tai Tonga","Oxford","Oxford Jaycee's Hall, 56 Main Street","Regular",0,0,0,0,0,0,0,6,0,0,4,2,0,0,1,0,13,0
