Electorate,Place,Address,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
"Banks Peninsula","Tai Tapu","Tai Tapu School, Corner School Road & Main Akaroa Highway",5,0,0,1,0,10,0,8,0,0,0,0,0,0,0,1,0,25,0
"Banks Peninsula","Tower Junction","Tower Junction Shop, next to EZIBUY, Whiteleigh Avenue",4,2,0,6,0,21,0,10,0,1,0,0,0,0,0,0,0,44,0
"Banks Peninsula","Waltham","Canterbury Mineral and Lapidary Club, 110 Waltham Road",2,0,0,3,0,12,0,4,0,1,0,0,0,0,0,0,0,22,0
"Banks Peninsula","Waltham","Opawa Baptist Church Hall, 285 Wilsons Road",0,0,0,4,0,8,0,1,1,0,0,1,0,0,0,2,0,17,0
"Banks Peninsula","Wigram","Air Force Museum of NZ, 45 Harvard Avenue",1,0,0,2,0,7,0,1,0,1,0,0,0,0,0,0,0,12,0
"Banks Peninsula","Wigram","The Landing, Shop 12 (opposite Joe's Garage), The Runway",4,1,0,2,0,37,0,20,2,0,0,0,0,0,0,1,0,67,0
"Banks Peninsula","Wigram","Wigram Primary School, 5 The Runway",3,0,0,0,0,8,0,5,0,1,0,0,0,0,0,0,0,17,0
"Banks Peninsula","Woolston","Ara Woolston Campus, Student Services Building, Corner Ensors Road & Sullivan Avenue",10,3,2,21,0,63,0,18,0,3,0,1,0,0,0,5,0,126,0
"Banks Peninsula","Woolston","Bamford School, 10 Gould Crescent",10,0,0,10,0,39,0,23,1,6,1,1,0,0,0,2,0,93,0
"Banks Peninsula","Woolston","St John's Church Hall, 2 St Johns Street (corner of Ferry Road)",15,6,2,31,0,166,2,48,9,18,0,1,1,1,0,5,0,305,2
"Banks Peninsula","Woolston","Te Waka Unua School Hall, 476 Ferry Road (corner Ferry Road & Hopkins Street)",15,6,0,29,0,146,1,31,5,14,1,0,0,0,0,11,0,259,3
"Banks Peninsula","Woolston","The Tannery, Metropolitan Lounge, 3 Garlands Road",11,1,0,24,0,63,0,36,0,2,1,1,0,1,0,7,0,147,0
"Banks Peninsula","Woolston","Woolston Club Sports Hall (Garden Gate entrance), 43 Hargood Street",10,0,0,6,0,61,0,16,1,5,0,0,0,0,0,5,0,104,2
"Bay of Plenty","Arataki","Arataki School, 4 Kaimanawa Street",12,2,0,8,0,64,2,48,1,3,0,0,0,0,0,3,0,143,0
"Bay of Plenty","Bethlehem","Bethlehem Primary School Hall, 66 Carmichael Road",1,0,0,0,0,3,0,4,3,1,0,0,0,0,0,0,0,12,0
"Bay of Plenty","Bethlehem","Bethlehem Tertiary Institute, 24 Elder Lane",0,0,0,1,0,4,0,8,1,0,0,0,0,0,0,0,0,14,0
"Bay of Plenty","Bethlehem","Bethlehem Town Centre #3, 19 Bethlehem Road",4,0,0,1,0,9,1,7,0,0,0,0,0,0,0,0,0,22,0
"Bay of Plenty","Bethlehem","Bethlehem Town Centre (between The Coffee Club & Columbus Coffee), 19 Bethlehem Road",4,0,0,1,0,13,0,8,1,2,0,0,0,0,0,1,0,30,0
"Bay of Plenty","Bethlehem","Bethlehem Town Centre (by Hammer Hardware), 19 Bethlehem Rd",4,2,0,1,0,23,0,23,3,3,0,0,0,0,0,0,0,59,1
"Bay of Plenty","Greerton","Greenpark School, 13 Lumsden Street",8,1,1,1,0,25,0,26,0,5,0,0,0,0,0,0,0,67,0
"Bay of Plenty","Greerton","Greerton Bible Church Hall, Cnr Chadwick & Oropi Rd",6,1,0,0,0,23,1,21,2,3,1,0,0,0,0,0,1,59,1
"Bay of Plenty","Greerton","Tauranga RSA, 1237 Cameron Rd",2,4,0,0,0,9,0,6,0,2,0,0,0,0,0,0,0,23,0
"Bay of Plenty","Hairini","Baden Powell Centre, Ila Park, 46 Harrisfield Drive",39,10,2,2,0,72,0,95,19,12,0,1,0,1,0,5,0,258,2
"Bay of Plenty","Katikati","Katikati War Memorial Hall, 29-31 Main Road",2,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,9,0
"Bay of Plenty","Lower Kaimai","Kaimai School, 1853 State Highway 29",40,3,2,5,0,57,0,81,7,9,0,0,1,1,0,3,0,209,2
"Bay of Plenty","Matapihi","Te Kura o Matapihi, 398 Matapihi Road",0,0,0,3,0,8,2,7,0,1,0,0,0,0,0,0,0,21,0
"Bay of Plenty","Maungatapu","Maungatapu Kindergarten, 187 Te Hono Street",20,2,2,8,0,81,0,89,1,11,0,0,0,0,0,5,0,219,2
"Bay of Plenty","Maungatapu","Maungatapu School, 164 Maungatapu Road",31,2,2,8,0,111,5,90,5,7,0,1,1,0,0,3,0,266,0
"Bay of Plenty","Merivale","Fraser Cove Centre ex Toyworld, 221 Fraser St",7,3,1,6,0,40,2,30,4,7,0,0,0,0,0,0,0,100,1
"Bay of Plenty","Mount Maunganui","Arataki Community Centre, Zambuk Way (off Grenada Street)",15,8,1,20,0,118,2,61,7,13,0,5,0,0,0,10,1,261,2
"Bay of Plenty","Mount Maunganui","Bayfair Shopping Centre (opposite Cotton On, near Countdown), corner Girven & Maunganui Roads",25,6,1,17,0,101,3,66,8,10,1,1,0,0,0,4,0,243,2
"Bay of Plenty","Mount Maunganui","Harbourside Netball Centre, Opposite 476 Maunganui Rd",3,1,0,3,0,7,0,11,1,1,0,0,0,0,0,0,0,27,1
"Bay of Plenty","Mount Maunganui","HomeZone Shopping Centre - former Fruit and Vegetable shop, Unit 2B 2-10 Owens Place",15,1,0,5,0,50,1,50,6,2,2,0,0,1,0,1,0,134,1
"Bay of Plenty","Mount Maunganui","Mount Maunganui Intermediate School, 21 Lodge Avenue",19,1,1,11,0,69,1,59,3,6,0,0,0,0,0,6,0,176,0
"Bay of Plenty","Mount Maunganui","Mt Maunganui College, 565 Maunganui Road",4,0,0,2,0,20,1,23,2,2,0,0,0,0,0,0,0,54,0
"Bay of Plenty","Mount Maunganui","Mt Maunganui Primary School, 13 Orkney Road",0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,1,0,8,0
"Bay of Plenty","Mount Maunganui","Mt Maunganui Surf Club, 21 Adams Avenue",5,0,0,2,0,11,0,10,0,4,0,0,0,0,0,2,0,34,1
"Bay of Plenty","Mount Maunganui","Senior Citizens' Hall, 345 Maunganui Road",5,0,0,3,0,29,0,12,0,0,0,0,0,0,0,2,0,51,0
"Bay of Plenty","Ohauiti","Ohauiti Settlers Hall, 459 Ohauiti Road",20,1,0,4,0,49,1,48,1,4,0,0,0,0,0,3,0,131,0
"Bay of Plenty","Ōmokoroa","Omokoroa No. 1 School, Corner Emeny & Plummers Point Roads",0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,7,0
"Bay of Plenty","Ōmokoroa","Omokoroa Settler's Hall, 334 Omokoroa Road",0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,7,0
"Bay of Plenty","Oropi","Oropi Memorial Hall and Community Centre, 1295 Oropi Road",18,2,0,7,0,43,0,36,6,6,0,0,0,1,0,6,0,125,0
"Bay of Plenty","Otūmoetai","Otumoetai School, 236 Otumoetai Road",0,1,0,1,0,4,0,5,0,0,0,0,0,0,0,0,0,11,0
"Bay of Plenty","Pahoia","Pahoia School, Community Hall, 29 Esdaile Road",0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,6,0
"Bay of Plenty","Papamoa Beach","Evans Road Community Church, 30 Evans Road",42,2,3,20,0,155,1,110,7,12,0,1,0,0,0,8,1,362,1
"Bay of Plenty","Papamoa Beach","Golden Sands School, 26 Golden Sands Drive",51,6,3,22,0,201,1,174,5,13,0,0,0,1,0,10,0,487,1
"Bay of Plenty","Papamoa Beach","Papamoa Community Centre, 15 Gravatt Road",53,10,1,18,0,161,2,147,7,11,0,2,0,0,0,5,0,417,3
"Bay of Plenty","Papamoa Beach","Papamoa Plaza, Shop 66 (Near Foodcourt), 7 Gravatt Road",29,4,2,12,0,151,1,87,3,12,0,0,0,0,1,1,0,303,1
"Bay of Plenty","Papamoa Beach","Papamoa Primary School, 312 Dickson Road",15,2,0,7,0,81,0,69,5,11,1,0,0,0,0,8,0,199,2
"Bay of Plenty","Papamoa Beach","Papamoa Sport and Recreation Centre, 80 Alice Way",12,1,1,8,0,63,0,27,2,13,0,0,0,0,0,3,0,130,0
"Bay of Plenty","Papamoa Beach","Te Akau ki Papamoa Primary School, 29 Doncaster Drive",24,0,0,3,0,67,0,46,1,4,0,0,0,0,0,4,0,149,0
"Bay of Plenty","Poike","Toi Ohomai Institute of Technology Library, Gate 1, 70 Windemere Drive",15,4,0,4,0,52,0,48,4,11,0,0,0,1,0,5,0,144,0
"Bay of Plenty","Pyes Pa","Aquinas College, 183 Pyes Pa Road",17,2,1,3,0,40,0,32,2,3,0,0,0,0,0,1,0,101,1
"Bay of Plenty","Pyes Pa","Pyes Pā School, 978 Pyes Pa Road",24,0,1,8,1,46,0,47,4,0,0,0,0,0,0,0,0,131,0
"Bay of Plenty","Pyes Pa","Taumata School, 145 Mortlake Heights",29,6,1,7,0,95,1,92,9,4,0,0,0,0,0,4,1,249,0
"Bay of Plenty","Tauranga","Ex Frank Casey (Opposite ACC building), 89 Grey St",3,0,0,2,0,14,0,15,2,2,0,0,0,0,0,0,0,38,0
"Bay of Plenty","Tauranga","Ex i-Site Centre (next to Tauranga Library), 95 Willow St",6,0,0,1,0,13,0,4,1,0,0,0,0,0,0,2,0,27,0
"Bay of Plenty","Tauranga","Tauranga Primary School Hall, 31 5th Avenue",8,2,0,3,0,29,0,24,4,1,1,0,0,0,0,1,0,73,0
"Bay of Plenty","Tauranga South","Central Baptist Church Hall, Corner Cameron Road & 13th Avenue",2,1,0,2,0,9,0,10,2,2,0,0,0,0,0,1,0,29,0
"Bay of Plenty","Tauranga South","Tauranga Intermediate School, 30 Eighteenth Avenue",1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,6,0
"Bay of Plenty","Tauriko","Hello World, Tauranga Crossing, Tauranga Crossing Shopping Centre",18,2,0,1,0,37,0,30,3,3,0,0,0,2,0,1,0,97,0
"Bay of Plenty","Tauriko","Tauranga Crossing (ground floor next to H&M), Tauranga Crossing Shopping Centre",7,0,0,1,0,27,0,37,4,0,0,1,0,0,0,1,0,78,2
"Bay of Plenty","Te Puke","Te Puke War Memorial Hall, 130 Jellicoe Street",6,0,0,1,0,12,0,8,0,0,0,0,0,1,0,0,0,28,0
"Bay of Plenty","Te Puna","Te Puna Memorial Hall, 3 Te Puna Road",26,2,0,9,0,58,4,141,5,14,2,0,0,0,0,5,0,266,2
"Bay of Plenty","Te Puna","Te Puna School Hall, (corner Te Puna & Borell Roads)",13,0,0,2,0,37,2,45,3,6,0,0,0,0,0,0,0,108,0
"Bay of Plenty","Welcome Bay","Selwyn Ridge Primary School, 20 Holmburn Street",24,8,3,14,0,117,1,92,15,6,0,0,1,1,0,7,0,289,1
"Bay of Plenty","Welcome Bay","Welcome Bay Community Hall, 240 Welcome Bay Road",65,15,1,15,0,218,5,192,24,21,3,6,0,1,0,12,0,578,4
"Botany","Beachlands","Pohutukawa Coast Shopping Centre, 129 Beachlands Road",1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,8,0
"Botany","Botany","Elim Christian College, Golflands Campus, 94 Golfland Drive",26,4,0,10,0,146,1,175,8,6,0,3,0,0,0,3,0,382,2
"Botany","Botany Downs","Botany Downs Primary School, 35 Mirrabooka Avenue",38,0,0,17,0,129,0,127,5,7,1,0,0,0,1,1,0,326,1
"Botany","Botany Downs","Botany Downs Secondary College, 575 Chapel Road",68,3,1,30,0,382,0,417,12,15,1,3,0,0,7,10,0,949,5
"Botany","Botany Downs","Elim Christian Centre, 159 Botany Road",26,1,0,13,0,148,2,195,11,11,0,5,0,0,0,3,1,416,0
"Botany","Botany Downs","St Columba Presbyterian Church, 480 Ti Rakau Drive",19,0,1,1,0,51,1,57,6,3,0,0,0,0,1,0,0,140,1
"Botany","Botany South","Sancta Maria College, 319 Te Irirangi Drive",17,1,1,5,0,149,0,89,10,2,0,0,0,0,0,4,1,279,0
"Botany","Bucklands Beach","Bucklands Beach Intermediate School, 247 Bucklands Beach Road",2,0,0,1,0,6,0,4,0,0,0,0,0,0,0,0,0,13,0
"Botany","Burswood","East City Wesleyan Church, 219 Burswood Drive",11,1,0,9,0,77,0,82,4,9,1,1,0,0,0,2,0,197,1
"Botany","Chapel Downs","Chapel Downs Primary School, 170 Dawson Road",4,3,1,3,0,195,0,65,3,7,0,0,0,0,0,0,0,281,0
"Botany","Cockle Bay","Cockle Bay Playcentre, 17 Pah Road",24,0,0,11,0,87,0,101,8,6,0,2,0,0,0,2,0,241,1
"Botany","Dannemora","Point View Primary School, 25 Kilkenny Drive",48,2,0,17,0,172,0,267,4,20,0,0,0,0,4,6,2,542,2
"Botany","Dannemora","Willowbank School, 56 Middlefield Drive",41,1,2,4,0,238,1,264,11,12,0,0,0,1,1,6,0,582,2
"Botany","East Tāmaki","Tongan Methodist Church, 3 Ormiston Road",1,0,0,3,0,28,0,2,1,1,0,0,0,0,0,0,0,36,0
"Botany","Flat Bush","Baverstock Oaks School, 21 Baverstock Road",27,1,0,25,0,287,0,219,4,5,0,1,0,0,1,0,2,572,8
"Botany","Flat Bush","Dawson Primary School, 15 Haumia Way",0,2,2,4,0,202,1,12,5,10,0,2,0,0,0,0,0,240,4
"Botany","Flat Bush","Kia Aroha College, 51 Othello Drive",4,1,1,2,0,73,2,8,4,8,0,1,0,0,0,1,0,105,2
"Botany","Flat Bush","Mission Heights Primary School Hall, 103 Jeffs Road",6,0,0,1,0,43,0,42,3,0,0,0,0,0,0,1,0,96,2
"Botany","Flat Bush","Ormiston Senior College, Main Entrance Foyer, 275 Ormiston Road",9,1,0,6,0,110,0,68,6,3,0,0,0,0,5,2,0,210,6
"Botany","Highland Park","Masonic Centre, 3 Highland Park Drive",24,1,1,4,0,89,3,83,3,4,0,0,0,0,1,7,0,220,1
"Botany","Howick","Cockle Bay School, 24 Sandspit Road",56,2,0,15,1,157,2,221,5,10,0,1,0,0,0,6,0,476,0
"Botany","Howick","Howick Intermediate School, 1 Botany Road",10,1,0,2,0,45,0,29,1,1,0,0,0,0,0,1,0,90,0
"Botany","Howick","Howick Library Fencible Room, 25 Uxbridge Road",21,0,0,6,0,40,2,63,0,4,0,0,0,0,8,2,0,146,0
"Botany","Howick","Owairoa Primary School, Corner Wellington & Nelson Streets",6,0,0,8,0,22,0,24,1,0,0,0,0,0,0,2,0,63,0
"Botany","Meadowlands","Auckland Fijian Methodist Church, 128 Whitford Road",30,0,1,15,0,144,1,213,4,10,1,2,0,0,0,4,0,425,1
"Botany","Newmarket","Newmarket Mall, S212, Level 2, 309 Broadway",1,0,0,3,0,10,0,4,0,0,0,0,0,0,0,0,0,18,0
"Botany","Northpark","Our Lady Star of the Sea School, 14 Oakridge Way",42,0,0,5,0,95,0,140,1,5,0,2,0,0,0,1,0,291,0
"Botany","Ōtara","East Tāmaki Primary School, 196 Preston Road",0,0,0,2,0,44,0,1,1,0,0,1,0,0,0,0,0,49,1
"Botany","Ōtara","Ferguson Intermediate School, 20-40 Ferguson Road",0,1,1,1,0,14,0,0,1,1,0,0,0,0,0,0,0,19,0
"Botany","Ōtara","Flat Bush School, 20 Flat Bush Road",0,0,0,1,0,34,0,2,3,2,0,0,0,0,0,0,1,43,0
"Botany","Ōtara","Mayfield School, 12 Pearl Baker Drive",0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,9,0
"Botany","Ōtara","Te Puke o Tara Community Hall, 20 Newbury Street",0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,10,0
"Botany","Ōtara","Pakuranga College, 176-180 Pigeon Mountain Road",1,0,0,1,0,7,0,8,0,0,0,0,0,0,0,2,0,19,0
"Botany","Ōtara","Pakuranga Community Centre, 346 Pakuranga Road",4,0,0,1,0,5,0,6,0,0,0,0,0,0,0,0,0,16,0
"Botany","Ōtara","Pakuranga Intermediate School, 43-49 Reeves Road",0,0,0,1,0,8,0,12,0,0,0,0,0,0,0,0,0,21,0
"Botany","Ōtara","Pakuranga Plaza, next to ANZ Bank outside the Plaza, 10 Aylesbury Street",1,0,0,2,0,18,1,9,0,0,0,0,0,0,0,0,0,31,0
"Botany","Ōtara","Riverhills Primary School, 13 Waikaremoana Place",1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,7,0
"Botany","Somerville","Somerville Intermediate School, 39 Somerville Road",38,0,0,11,0,114,2,128,4,7,0,0,0,0,0,1,0,305,5
"Botany","Whitford","Whitford Hall, 1 Whitford-Maraetai Road",3,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,10,0
"Christchurch Central","Addington","Addington School, Entrance off Somerset Crescent",1,0,0,1,0,13,0,3,0,4,0,0,0,0,0,1,0,23,0
"Christchurch Central","Addington","The Addington Haven, 19 Church Square",4,0,0,6,0,15,0,12,0,3,0,0,0,0,0,1,0,41,0
"Christchurch Central","Beckenham","Beckenham Te Kura o Pūroto (School Hall), 71 Sandwich Road",12,4,2,59,0,118,2,41,3,9,0,0,1,0,0,10,0,261,0
"Christchurch Central","Beckenham","St Peter's Parish Centre Hall, 11 Fisher Avenue",14,0,0,38,0,91,0,25,3,3,0,0,0,0,0,5,0,179,0
"Christchurch Central","Bishopdale","Bishopdale School Hall, 465 Greers Road",4,1,0,2,0,14,0,20,0,1,0,0,0,0,0,1,0,43,0
"Christchurch Central","Bishopdale","Cotswold School Hall, 50 Cotswold Avenue",1,0,0,0,0,10,0,4,1,0,0,0,0,0,0,0,0,16,0
"Christchurch Central","Bishopdale","St Margaret's Presbyterian Church, The Hub, 94 Farrington Avenue",4,0,0,2,0,8,0,3,0,2,0,0,0,0,0,1,0,20,0
"Christchurch Central","Bromley","Union Church Hall, 378 Linwood Avenue",0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,7,0
"Christchurch Central","Cashmere","Landsdowne Community Centre, 8 Landsdowne Terrace",0,0,0,5,0,6,0,3,0,0,0,0,0,0,0,2,0,16,0
"Christchurch Central","Central City","Aldersgate Centre (Garden Entrance), 309 Durham Street North",7,0,0,5,0,40,0,27,2,0,1,0,0,0,0,1,0,83,0
"Christchurch Central","Central City","Arts Centre (Maker Workshop), Corner Rolleston Ave & Hereford Street",10,0,1,16,0,39,0,23,3,0,0,0,0,0,0,3,0,95,0
"Christchurch Central","Central City","Christchurch Community House (Meeting room 1), 301 Tuam Street",3,1,0,6,0,23,0,5,0,0,0,0,0,0,0,5,0,43,1
"Christchurch Central","Central City","Christchurch Public Hospital Great Escape Café, Level 1, 2 Riccarton Avenue",3,0,0,3,0,23,0,9,1,0,0,0,0,0,0,0,0,39,0
"Christchurch Central","Central City","South City Shopping Mall, 555 Colombo Street",10,1,2,35,0,109,0,58,0,4,0,0,0,0,0,6,0,225,3
"Christchurch Central","Central City","St Michael's Church School Hall, 249 Durham Street South",5,0,0,4,0,9,0,11,0,0,0,0,0,0,0,1,0,30,0
"Christchurch Central","Central City","Transitional Cathedral, 234 Hereford Street",15,0,3,35,0,89,1,28,1,1,0,1,0,0,0,7,0,181,0
"Christchurch Central","Central City","Tūranga Library (Spark Place Ground floor), 60 Cathedral Square",18,1,0,47,0,77,1,43,2,7,0,0,0,0,0,11,0,207,2
"Christchurch Central","Dallington","Banks Avenue School Library, 71 Banks Avenue",1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,6,0
"Christchurch Central","Fendalton","Fendalton Community Centre, 170 Clyde Road",0,0,0,1,0,11,0,8,0,0,0,0,0,1,0,1,0,22,0
"Christchurch Central","Hanmer Springs","Hanmer Springs School Korimako Room, 8 Cheltenham Street",1,0,0,0,0,10,0,4,0,0,0,1,0,0,0,0,0,16,1
"Christchurch Central","Harewood","Harewood Playcentre, 719 Harewood Road",3,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,12,0
"Christchurch Central","Ilam","Ilam School Hall, 66 Ilam Road",0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,6,0
"Christchurch Central","Linwood","Eastgate Mall, Upper Level, 20 Buckleys Road",15,3,1,14,0,109,0,13,3,9,0,2,0,0,0,2,0,171,0
"Christchurch Central","Linwood","Linwood Avenue School Hall, 260 Linwood Avenue",2,1,0,1,0,11,0,1,1,0,0,0,0,0,0,1,0,18,0
"Christchurch Central","Linwood","St Chad's Anglican Church Hall, 1 Carnarvon Street (corner Buckleys Road)",0,1,1,2,0,6,0,0,1,1,0,0,0,0,0,1,0,13,0
"Christchurch Central","Linwood","Te Rangimarie Community Centre, 360 Gloucester Street",4,1,1,24,0,59,1,18,4,2,0,0,0,0,0,4,0,118,1
"Christchurch Central","Linwood North","Whitau School (formerly Linwood North School), 221 Woodham Road",3,0,1,1,0,7,0,0,1,1,0,0,0,0,0,0,0,14,0
"Christchurch Central","Lower Cashmere","Thorrington School Hall, 22A Colombo Street",6,0,0,15,0,42,0,15,0,0,0,1,0,0,0,3,0,82,2
"Christchurch Central","Mairehau","Mairehau High School Hall, 440 Hills Road",18,6,0,23,0,141,0,88,0,4,0,0,1,1,0,5,0,287,3
"Christchurch Central","Mairehau","St Albans Uniting Parish Hall, 36 Nancy Avenue",40,0,1,21,1,163,2,66,2,22,0,1,0,0,1,7,0,327,7
"Christchurch Central","Mairehau","St Francis of Assisi School Hall, 370 Innes Road",39,2,1,21,0,130,2,60,3,8,0,0,0,0,0,5,0,271,1
"Christchurch Central","Marshland","Fundamentals Preschool Marshland, 435 Marshland Road",2,0,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,10,0
"Christchurch Central","Marshland","Prestons Road - Shop 2, 420 Marshland Road",3,0,0,4,0,17,0,6,1,0,0,0,0,0,0,1,0,32,0
"Christchurch Central","Merivale","Heaton Normal Intermediate School Hall, 125-133 Heaton Street",20,0,0,18,0,37,0,70,1,3,0,0,0,0,0,3,0,152,0
"Christchurch Central","Merivale","Rangi Ruru Girls' School, Helen Kitson Function Centre, 59 Hewitts Road",10,1,0,4,0,26,0,37,0,2,0,0,0,0,0,2,0,82,0
"Christchurch Central","Northwood","Northwood Supa Centa (old Caesars Restaurant), 1 Radcliffe Rd",7,0,0,3,0,28,0,8,0,0,0,1,0,0,0,3,0,50,0
"Christchurch Central","Opawa","Opawa Community Church, 1-5 Aynsley Terrace (corner of Opawa Road & Aynsley Terrace)",2,2,0,9,0,22,0,18,0,0,0,0,0,0,0,1,0,54,1
"Christchurch Central","Opawa","Opawa School Hall, 30 Ford Road",4,0,0,27,0,46,0,13,1,3,0,0,0,0,0,2,0,96,1
"Christchurch Central","Opawa","St Mark's Church Hall, Corner Opawa Road & Vincent Place",6,0,0,22,0,63,0,23,3,5,0,0,1,0,0,3,0,126,0
"Christchurch Central","Papanui","Casebrook Intermediate School, 90 Veitches Road",3,0,0,1,0,19,0,7,1,3,0,0,0,0,0,1,0,35,0
"Christchurch Central","Papanui","North City Church Hall, 95a Sawyers Arms Road",6,1,0,3,0,30,0,20,1,1,0,0,0,0,0,0,0,62,0
"Christchurch Central","Papanui","Northlands Mall, near Farmers, 55 Main North Road",8,3,3,10,0,46,0,21,2,5,0,0,1,0,0,2,0,101,1
"Christchurch Central","Papanui","Northlands Mall, Sissons Road Car Park (opposite ASB), 55 Main North Road",8,0,0,11,0,98,1,47,3,3,0,0,0,0,0,1,0,172,1
"Christchurch Central","Papanui","Papanui High School Hall, 30 Langdons Road",8,2,0,4,0,41,0,23,3,1,0,0,0,0,0,2,0,84,0
"Christchurch Central","Papanui","Papanui Primary School Hall, 40 Winters Road",15,0,0,10,0,116,0,58,3,4,0,0,1,0,0,6,0,213,3
"Christchurch Central","Papanui","Paparoa Street School Hall, 120 Paparoa Street",45,1,0,37,0,144,0,183,0,5,0,1,0,0,0,4,0,420,2
"Christchurch Central","Papanui","St Joseph's School Hall, 4 Vagues Road",9,0,0,11,0,49,2,27,4,5,0,0,0,0,1,2,0,110,1
"Christchurch Central","Papanui","St Paul's Anglican Church Parish Hall, 1 Harewood Road",2,0,0,1,0,23,0,17,0,1,0,0,0,0,0,0,0,44,0
"Christchurch Central","Papanui","St Silas Church Hall, 237 Main North Road",6,0,1,5,0,58,0,26,0,3,0,0,0,0,0,1,0,100,1
"Christchurch Central","Papanui","Waimairi School Hall, 1 Tillman Avenue",3,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,17,0
"Christchurch Central","Phillipstown","Phillipstown Community Hub (Rooms 5 & 6), 39a Nursery Road",7,5,1,25,0,92,5,13,3,5,1,0,0,0,0,3,0,160,1
"Christchurch Central","Phillipstown","Te Wai Pounamu Centre, 290 Ferry Road",4,0,1,16,0,26,1,6,1,3,0,0,0,0,0,2,0,60,1
"Christchurch Central","Redwood","Northcote School Hall, 26 Tuckers Road",10,0,4,6,0,93,2,29,4,5,0,0,0,0,0,1,0,154,0
"Christchurch Central","Redwood","Redwood Playcentre, 40 Dunedin Street",10,2,1,9,0,89,0,45,5,6,0,1,0,0,0,0,0,168,0
"Christchurch Central","Redwood","Redwood School Hall, 51 Prestons Road",42,3,3,35,0,273,0,128,4,22,0,2,0,0,0,8,1,521,3
"Christchurch Central","Redwood","St Bedes Performing Arts Centre, 210 Main North Road",6,1,0,2,0,41,0,21,1,1,0,1,0,0,0,1,0,75,1
"Christchurch Central","Riccarton","Rārākau Riccarton Community Centre, 199 Clarence Street",1,0,0,4,0,6,0,4,0,0,0,0,0,0,0,1,0,16,0
"Christchurch Central","Riccarton","Wharenui School Hall, 32 Matipo Street",1,0,0,3,0,13,0,5,0,0,0,0,0,0,1,1,0,24,0
"Christchurch Central","Richmond","Avebury House, 9 Evelyn Couzins Avenue",0,2,0,4,0,7,0,4,0,1,0,0,0,0,0,0,0,18,0
"Christchurch Central","Richmond","Corner Stanmore & North Avon Road (previous Chemist), 72 North Avon Road",13,1,2,7,0,69,0,20,1,5,0,0,0,0,0,5,0,123,1
"Christchurch Central","Shirley","Kidsfirst Kindergartens, MacFarlane Park, 19 Acheson Avenue",2,0,0,2,0,16,0,3,0,1,0,1,0,0,0,1,0,26,0
"Christchurch Central","Shirley","Shirley Intermediate School Hall, 60 Shirley Road",0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1
"Christchurch Central","Shirley","Shirley Primary School, 11 Shirley Road",11,2,1,17,0,78,0,28,3,2,0,0,0,0,0,2,0,144,0
"Christchurch Central","Shirley","The Palms Mall - Shop (beside Food Court), Corner Marshland & New Brighton Roads",11,1,4,7,0,67,0,20,2,2,0,1,0,0,0,1,0,116,2
"Christchurch Central","Somerfield","Pioneer Recreation & Sport Centre Lounge, 1st Floor, 75 Lyttelton Street",4,0,0,5,0,13,2,11,1,0,0,0,0,0,0,3,0,39,0
"Christchurch Central","Somerfield","Somerfield School Hall, 42 Studholme Street",1,0,0,3,0,7,0,1,0,1,0,0,0,0,0,1,0,14,0
"Christchurch Central","Spreydon","Barrington Mall Shop (former NZ Post shop), 256 Barrington Street",1,1,0,5,0,29,0,6,0,0,0,0,0,0,0,1,0,43,0
"Christchurch Central","Spreydon","Christchurch South Intermediate Hall, 204 Selwyn Street",9,0,0,7,0,42,0,3,0,0,1,0,1,0,0,1,0,64,1
"Christchurch Central","Spreydon","Spreydon Baptist Church Cobham St Hall, 51 Cobham Street",0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,2,0,8,0
"Christchurch Central","Spreydon","St Nicholas' Church Hall, 231 Barrington Street",0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,6,0
